AC or DC,Aluminium concentration (%),Boron concentration (%),Carbon concentration (weight%),Chromium concentration (weight%),Copper concentration (weight%),Current (A),Electrode positive or negative,Heat input (kJ/mm),Interpass temperature (deg C),Manganese concentration (weight%),Molybdenum concentration (weight%),Nickel concentration (weight%),Niobium concentration (%),Nitrogen concentration (%),Oxygen concentration (%),Phosphorus concentration (weight%),Post weld heat treatment temperature (deg C),Post weld heat treatment time (hours),Silicon concentration (weight%),Sulphur concentration (weight%),Titanium concentration (%),Type of weld,Vanadium concentration (weight%),Voltage (V),cluster
0.0,0.005,0.001,0.094,0.05,0.11,550.0,1.0,3.6,100.0,1.05,0.01,0.1,0.01,0.01,0.0511,0.017,0.0,0.0,0.18,0.013,0.01,1.0,0.01,28.0,MoindreResistance/MeilleurDuctilite
0.0,0.005,0.001,0.094,0.05,0.11,550.0,1.0,3.6,100.0,1.01,0.01,0.13,0.01,0.0102,0.0569,0.026,0.0,0.0,0.16,0.018,0.01,1.0,0.01,28.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.005,0.001,0.09,0.08,0.14,550.0,1.0,3.6,100.0,1.18,0.03,0.13,0.02,0.0131,0.0621,0.018,0.0,0.0,0.15,0.012,0.01,1.0,0.01,28.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.005,0.001,0.072,0.07,0.14,550.0,1.0,3.6,100.0,0.85,0.01,0.14,0.01,0.0119,0.0543,0.017,0.0,0.0,0.11,0.015,0.01,1.0,0.01,28.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.005,0.001,0.076,0.07,0.17,550.0,1.0,3.6,100.0,1.16,0.02,0.17,0.02,0.0131,0.0609,0.02,0.0,0.0,0.19,0.02,0.01,1.0,0.02,28.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.0168357277903177,0.0017563696524531,0.044,2.195159533202955,0.0830941423361074,170.0,1.0,0.6,200.0,0.62,0.7011416813999826,0.2128340265879234,0.0243020759541651,0.0082,0.0421,0.007,250.0,14.0,0.32,0.007,0.0186100226347633,0.0,0.0809431455776027,21.0,MoindreResistance/MeilleurDuctilite
0.0,0.007,0.0001356804504731,0.046,4.430210393118777,0.1175564050207942,170.0,1.0,0.6,200.0,0.96,0.8807637367347563,0.2128340265879234,0.0319700615856876,0.0082,0.0421,0.012,250.0,14.0,0.31,0.008,0.0031307436296764,0.0,0.0054800667130747,21.0,MoindreResistance/MeilleurDuctilite
0.0,0.007,0.0007737474008898,0.05,0.0420954467102696,0.0830941423361074,170.0,1.0,0.6,200.0,1.42,0.4535470765258966,1.0570454217213574,0.0078692306400687,0.0082,0.0421,0.009,250.0,14.0,0.38,0.007,0.0120738487717312,0.0,0.018,21.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.007,0.0007737474008898,0.055,1.9205469980955925,0.0830941423361074,170.0,1.0,0.6,200.0,1.93,0.4724704287225336,0.2128340265879234,0.0018343368644485,0.0082,0.0421,0.011,250.0,14.0,0.35,0.007,0.0059729219396102,0.0,0.0254584614867498,21.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.0038600903634798,0.0007737474008898,0.037,1.358306689377657,0.0769134043043662,170.0,1.0,1.0,200.0,0.6,0.4724704287225336,0.2128340265879234,0.0078692306400687,0.0082,0.0421,0.009,250.0,14.0,0.29,0.006,0.0085549733767797,0.0,0.018,21.0,MoindreResistance/MeilleurDuctilite
0.0,0.0089723237169962,0.000751209589041,0.039,1.358306689377657,0.4266876093970961,170.0,1.0,1.0,200.0,0.94,0.4724704287225336,0.6360759465957192,0.0078692306400687,0.0082,0.0421,0.011,250.0,14.0,0.29,0.007,0.0059729219396102,0.0,0.0132411852313508,21.0,MoindreResistance/MeilleurDuctilite
0.0,0.0127556818801446,0.0017377075283822,0.048,0.9935335501391238,0.3014359337066806,170.0,1.0,1.0,200.0,1.41,0.4724704287225336,0.7361612261697158,0.006944162319497,0.0082,0.0421,0.012,250.0,14.0,0.35,0.006,0.0188591177729248,0.0,0.0321398537674451,21.0,MoindreResistance/MeilleurDuctilite
0.0,0.0152190296990481,0.0009222366615067,0.051,3.844977646348724,0.1199550218808699,170.0,1.0,1.0,200.0,1.8,0.6918893205956095,0.8967546285404471,0.012197790768693,0.0082,0.0421,0.012,250.0,14.0,0.32,0.006,0.0035497490156382,0.0,0.1265009006049507,21.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.007,0.0007737474008898,0.038,1.0903993553262563,0.0830941423361074,170.0,1.0,2.2,200.0,0.55,0.0435671971617584,0.1859362934467315,0.0320904931454883,0.0082,0.0421,0.005,250.0,14.0,0.24,0.007,0.0033925944311508,0.0,0.018,21.0,MoindreResistance/MeilleurDuctilite
0.0,0.0183040699723798,0.0023496374426889,0.036,0.7722458382256026,0.3206461688402311,170.0,1.0,2.2,200.0,0.89,0.5551993795069442,1.2174894210108984,0.0035922006052597,0.0082,0.0421,0.01,250.0,14.0,0.24,0.008,0.0067679666203134,0.0,0.1219012354388958,21.0,MoindreResistance/MeilleurDuctilite
0.0,0.0214571514344151,0.0011153055828379,0.042,2.840521306100284,0.0830941423361074,170.0,1.0,2.2,200.0,1.37,0.5771196255751236,0.9123233069361798,0.0078692306400687,0.0082,0.0421,0.012,250.0,14.0,0.28,0.007,0.0085120983327297,0.0,0.1273400055826366,21.0,MoindreResistance/MeilleurDuctilite
0.0,0.0200040061642121,0.0014208176587483,0.045,4.544479374061696,0.0830941423361074,170.0,1.0,2.2,200.0,1.69,0.6313015182104629,1.7638688960012705,0.0078692306400687,0.0082,0.0421,0.012,250.0,14.0,0.26,0.007,0.0152081124733832,0.0,0.1337742168953393,21.0,MoindreResistance/MeilleurDuctilite
0.0,0.0163634264450326,0.0003808003820648,0.043,4.893868879436276,0.467127225504232,170.0,1.0,4.3,200.0,0.52,0.5114321451348223,0.321257980457768,0.0496475196053381,0.0082,0.0421,0.01,250.0,14.0,0.2,0.009,0.0136249242244426,0.0,0.1355252909801881,21.0,MoindreResistance/MeilleurDuctilite
0.0,0.0237813667759769,0.0010598928204975,0.042,1.7782243090994088,0.0830941423361074,170.0,1.0,4.3,200.0,0.93,0.3683485200832114,0.2128340265879234,0.0106593892633995,0.0082,0.0421,0.011,250.0,14.0,0.2,0.008,0.0151695860580009,0.0,0.0746554695104562,21.0,MoindreResistance/MeilleurDuctilite
0.0,0.0385074223973574,0.0016211328089326,0.043,1.3332687434068329,0.1844360931585141,170.0,1.0,4.3,200.0,1.37,0.3306226409437662,0.4776089468881304,0.031246542474769,0.0082,0.0421,0.013,250.0,14.0,0.24,0.008,0.0045446335986805,0.0,0.1474076360773885,21.0,MoindreResistance/MeilleurDuctilite
0.0,0.0096014753051986,0.0004436211734133,0.047,1.358306689377657,0.657668527285947,170.0,1.0,4.3,200.0,1.73,0.8639352478404154,1.1308469044849507,0.0078692306400687,0.0082,0.0421,0.014,250.0,14.0,0.25,0.007,0.0021865068473701,0.0,0.018,21.0,MoindreResistance/MeilleurDuctilite
0.0,0.0085451579696009,0.0010951511154486,0.036,4.7641590767159,0.1585492408794824,170.0,1.0,1.0,20.0,0.6,1.274554077802137,0.5835407464330806,0.037585055042404,0.0082,0.0421,0.012,0.0,0.0,0.31,0.008,0.0156586054171826,0.0,0.1137579515616131,21.0,MoindreResistance/MeilleurDuctilite
0.0,0.0110247363974556,0.0009332913856446,0.043,4.016221940845245,0.0566381230351586,170.0,1.0,1.0,20.0,1.03,0.4964982191805017,1.2384655814648602,0.009225599902289,0.0082,0.0421,0.013,0.0,0.0,0.3,0.007,0.0091583562690639,0.0,0.1168369749539481,21.0,MoindreResistance/MeilleurDuctilite
0.0,0.0382273926458565,0.0007737474008898,0.046,1.358306689377657,0.0830941423361074,170.0,1.0,1.0,20.0,1.39,0.4829911356885205,0.1370636141118202,0.012020372199956,0.0082,0.0421,0.015,0.0,0.0,0.31,0.008,0.0047863104500376,0.0,0.0067819926565987,21.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.0032861107759494,0.0007737474008898,0.05,1.358306689377657,0.289027103926663,170.0,1.0,1.0,20.0,1.79,0.4724704287225336,0.2128340265879234,0.0078692306400687,0.0082,0.0421,0.015,0.0,0.0,0.31,0.007,0.0010034155012321,0.0,0.018,21.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.007,0.0021115750942813,0.039,2.844853190005045,0.1769299596901322,170.0,1.0,1.0,150.0,0.58,0.8053054974143343,1.0086293433815277,0.020082789197849,0.0082,0.0421,0.012,0.0,0.0,0.28,0.008,0.0189186058996539,0.0,0.0816576350473198,21.0,MoindreResistance/MeilleurDuctilite
0.0,0.007,0.0010519669220669,0.047,5.700256307667359,0.0954669548305284,170.0,1.0,1.0,150.0,1.0,1.0921209838350214,0.2128340265879234,0.0451000456075261,0.0082,0.0421,0.015,0.0,0.0,0.31,0.008,0.0153998190812908,0.0,0.0578827144614954,21.0,MoindreResistance/MeilleurDuctilite
0.0,0.0134937057932022,0.0020830810128581,0.046,2.682303815894553,0.1644782705823478,170.0,1.0,1.0,150.0,1.4,0.610053592522427,1.911586715044024,0.0057218401569464,0.0082,0.0421,0.012,0.0,0.0,0.31,0.007,0.0119902135634864,0.0,0.1412783402245533,21.0,MoindreResistance/MeilleurDuctilite
0.0,0.007,0.0005730086954037,0.049,2.0706302466321342,0.0789977759579554,170.0,1.0,1.0,150.0,1.77,0.6498243975386329,0.2128340265879234,0.0078692306400687,0.0082,0.0421,0.014,0.0,0.0,0.31,0.007,0.0089308768475232,0.0,0.0559804754948885,21.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.015191935094686,0.002076993293188,0.037,4.896825674825307,0.3261825954823379,170.0,1.0,1.0,240.0,0.6,1.05767757611345,0.3601878489909144,0.0565473350877637,0.0082,0.0421,0.01,0.0,0.0,0.28,0.008,0.016954116717966,0.0,0.1471730917925576,21.0,MoindreResistance/MeilleurDuctilite
0.0,0.0069991359285226,0.0005647371035058,0.042,1.678648109652671,0.0830941423361074,170.0,1.0,1.0,240.0,1.02,0.3946332655724727,0.2444458083360267,0.0078692306400687,0.0082,0.0421,0.012,0.0,0.0,0.32,0.007,0.0127029502543982,0.0,0.0242806888385095,21.0,MoindreResistance/MeilleurDuctilite
0.0,0.0146810003950242,0.0022078509088031,0.047,2.081601931903427,0.6581786432750203,170.0,1.0,1.0,240.0,1.37,0.7995806432471767,1.654593536155177,0.0271943245744094,0.0082,0.0421,0.013,0.0,0.0,0.31,0.008,0.0101246241573806,0.0,0.1349693964802803,21.0,MoindreResistance/MeilleurDuctilite
0.0,0.0320927421613545,0.0024241759551755,0.047,4.309255250999848,0.335394307627551,170.0,1.0,1.0,240.0,1.75,0.4090210200013555,0.6487733870685995,0.032624404082883,0.0082,0.0421,0.015,0.0,0.0,0.32,0.007,0.0129135403163628,0.0,0.1753504347276127,21.0,MoindreResistance/MeilleurDuctilite
0.0,0.0153475842785867,0.0017551052684334,0.042,4.392449846624498,0.0830941423361074,170.0,1.0,1.0,300.0,0.55,0.1815860173520175,1.1930200120785237,5.214749740467192e-05,0.0082,0.0421,0.01,0.0,0.0,0.25,0.008,0.0095954981505055,0.0,0.1232471271882868,21.0,MoindreResistance/MeilleurDuctilite
0.0,0.002838666709525,2.245119629219001e-05,0.045,1.358306689377657,0.0830941423361074,170.0,1.0,1.0,300.0,0.99,0.2324844674444497,1.1005692185535694,0.0078692306400687,0.0082,0.0421,0.01,0.0,0.0,0.3,0.008,0.0062182911365246,0.0,0.018,21.0,MoindreResistance/MeilleurDuctilite
0.0,0.0262729316947291,0.0008771024379882,0.047,1.358306689377657,0.1851074004182288,170.0,1.0,1.0,300.0,1.32,0.4724704287225336,0.2090674328075112,0.0078692306400687,0.0082,0.0421,0.012,0.0,0.0,0.27,0.007,0.0107741192997144,0.0,0.019489667713104,21.0,MoindreResistance/MeilleurDuctilite
0.0,0.007,0.0010169959998416,0.047,8.249384266412122,0.0830941423361074,170.0,1.0,1.0,300.0,1.66,1.1036375231448368,0.2128340265879234,0.0631270367024597,0.0082,0.0421,0.012,0.0,0.0,0.28,0.007,0.0059729219396102,0.0,0.1084129862869444,21.0,MoindreResistance/MeilleurDuctilite
0.0,0.023,0.0015336227283921,0.08,0.03,0.043,650.0,1.0,3.3,300.0,1.35,0.005,0.03,0.015,0.009,0.042,0.014,0.0,0.0,0.3,0.013,0.005,1.0,0.046,33.0,MeilleirResistance/MoindreDuctilite
0.0,0.023,0.0022457478576909,0.08,0.03,0.043,650.0,1.0,3.3,300.0,1.35,0.005,0.03,0.015,0.009,0.042,0.014,600.0,0.75,0.3,0.013,0.005,1.0,0.046,33.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.012,0.0003180622149707,0.08,0.03,0.044,650.0,1.0,3.3,300.0,1.39,0.17,0.028,0.015,0.0054,0.034,0.015,0.0,0.0,0.28,0.011,0.005,1.0,0.049,33.0,MeilleirResistance/MoindreDuctilite
0.0,0.012,0.0016840731808851,0.08,0.03,0.044,650.0,1.0,3.3,300.0,1.39,0.17,0.028,0.015,0.0054,0.034,0.015,600.0,0.75,0.28,0.011,0.005,1.0,0.049,33.0,MeilleirResistance/MoindreDuctilite
0.0,0.01,0.0014627808457237,0.08,0.03,0.053,650.0,1.0,3.3,300.0,1.33,0.43,0.032,0.015,0.0095,0.045,0.017,0.0,0.0,0.29,0.01,0.005,1.0,0.05,33.0,MeilleirResistance/MoindreDuctilite
0.0,0.01,0.0009079949920001,0.08,0.03,0.053,650.0,1.0,3.3,300.0,1.33,0.43,0.032,0.015,0.0095,0.045,0.017,600.0,0.75,0.29,0.01,0.005,1.0,0.05,33.0,MeilleirResistance/MoindreDuctilite
0.0,0.012,0.0005407680408944,0.16,0.02,0.048,650.0,1.0,3.3,300.0,1.06,0.005,0.03,0.005,0.0067,0.041,0.013,0.0,0.0,0.13,0.028,0.005,1.0,0.005,33.0,MoindreResistance/MeilleurDuctilite
0.0,0.012,0.0006993231646184,0.16,0.02,0.048,650.0,1.0,3.3,300.0,1.06,0.005,0.03,0.005,0.0067,0.041,0.013,600.0,0.75,0.13,0.028,0.005,1.0,0.005,33.0,MoindreResistance/MeilleurDuctilite
0.0,0.014,0.0013050863219239,0.12,0.05,0.106,650.0,1.0,3.3,300.0,1.4,0.009,0.057,0.005,0.0138,0.042,0.014,0.0,0.0,0.26,0.012,0.005,1.0,0.056,33.0,MeilleirResistance/MoindreDuctilite
0.0,0.014,0.0009792482444962,0.12,0.05,0.106,650.0,1.0,3.3,300.0,1.4,0.009,0.057,0.005,0.0138,0.042,0.014,600.0,0.75,0.26,0.012,0.005,1.0,0.056,33.0,MeilleirResistance/MoindreDuctilite
0.0,0.017,0.0020597471355653,0.11,0.056,0.076,650.0,1.0,3.3,300.0,1.44,0.01,0.069,0.005,0.0145,0.041,0.012,0.0,0.0,0.26,0.008,0.005,1.0,0.105,33.0,MeilleirResistance/MoindreDuctilite
0.0,0.017,0.0007737474008898,0.11,0.056,0.076,650.0,1.0,3.3,300.0,1.44,0.01,0.069,0.005,0.0145,0.041,0.012,600.0,0.75,0.26,0.008,0.005,1.0,0.105,33.0,MeilleirResistance/MoindreDuctilite
0.0,0.009,4.565459488860253e-05,0.16,0.02,0.041,650.0,1.0,3.3,300.0,1.04,0.15,0.027,0.005,0.0067,0.042,0.012,0.0,0.0,0.12,0.027,0.005,1.0,0.005,33.0,MeilleirResistance/MoindreDuctilite
0.0,0.009,0.0009048543756688,0.16,0.02,0.041,650.0,1.0,3.3,300.0,1.04,0.15,0.027,0.005,0.0067,0.042,0.012,600.0,0.75,0.12,0.027,0.005,1.0,0.005,33.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.016,0.0012463256232197,0.1,0.049,0.11,650.0,1.0,3.3,300.0,1.54,0.18,0.06,0.005,0.0138,0.042,0.016,0.0,0.0,0.35,0.009,0.005,1.0,0.057,33.0,MeilleirResistance/MoindreDuctilite
0.0,0.016,8.336419182273841e-05,0.1,0.049,0.11,650.0,1.0,3.3,300.0,1.54,0.18,0.06,0.005,0.0138,0.042,0.016,600.0,0.75,0.35,0.009,0.005,1.0,0.057,33.0,MeilleirResistance/MoindreDuctilite
0.0,0.022,0.0009679958592091,0.11,0.054,0.072,650.0,1.0,3.3,300.0,1.47,0.22,0.07,0.005,0.0139,0.048,0.012,0.0,0.0,0.27,0.008,0.005,1.0,0.095,33.0,MeilleirResistance/MoindreDuctilite
0.0,0.022,0.0005433822570308,0.11,0.054,0.072,650.0,1.0,3.3,300.0,1.47,0.22,0.07,0.005,0.0139,0.048,0.012,600.0,0.75,0.27,0.008,0.005,1.0,0.095,33.0,MeilleirResistance/MoindreDuctilite
0.0,0.015,0.0002035053929776,0.12,0.05,0.11,650.0,1.0,3.3,300.0,1.47,0.39,0.06,0.005,0.0136,0.04,0.014,0.0,0.0,0.33,0.014,0.005,1.0,0.055,33.0,MeilleirResistance/MoindreDuctilite
0.0,0.015,0.0014870622679773,0.12,0.05,0.11,650.0,1.0,3.3,300.0,1.47,0.39,0.06,0.005,0.0136,0.04,0.014,600.0,0.75,0.33,0.014,0.005,1.0,0.055,33.0,MeilleirResistance/MoindreDuctilite
0.0,0.018,0.0022872013945191,0.11,0.053,0.072,650.0,1.0,3.3,300.0,1.33,0.44,0.067,0.005,0.0145,0.044,0.011,0.0,0.0,0.25,0.008,0.005,1.0,0.097,33.0,MeilleirResistance/MoindreDuctilite
0.0,0.018,0.0020663537558203,0.11,0.053,0.072,650.0,1.0,3.3,300.0,1.33,0.44,0.067,0.005,0.0145,0.044,0.011,600.0,0.75,0.25,0.008,0.005,1.0,0.097,33.0,MeilleirResistance/MoindreDuctilite
0.0,0.007,0.0007737474008898,0.11,0.805730660947992,0.2009379665675811,650.0,1.0,3.3,300.0,1.5,0.0,1.434427363424482,0.0,0.0082,0.0421,0.01,600.0,0.75,0.38,0.029,0.0,1.0,0.005,33.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.0010572815052866,0.0007737474008898,0.14,1.378708091979321,0.0403452405075976,650.0,1.0,3.3,300.0,1.65,0.5,0.2311495939923691,0.0,0.0082,0.0421,0.01,600.0,0.75,0.38,0.028,0.0,1.0,0.005,33.0,MeilleirResistance/MoindreDuctilite
0.0,0.015,0.0004279661997793,0.12,0.11,0.25,650.0,1.0,3.3,300.0,1.4,0.025,0.14,0.005,0.005,0.021,0.025,0.0,0.0,0.3,0.016,0.0055784503712431,1.0,0.0651511664417357,33.0,MeilleirResistance/MoindreDuctilite
0.0,0.018,0.0014851267353336,0.11,0.075,0.17,650.0,1.0,3.3,300.0,1.42,0.022,0.067,0.023,0.008,0.026,0.016,0.0,0.0,0.35,0.01,0.0093804836629209,1.0,0.035742158378683,33.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.022,0.0012017052007393,0.11,0.06,0.18,650.0,1.0,3.3,300.0,1.37,0.018,0.09,0.012,0.0082,0.0421,0.019,0.0,0.0,0.31,0.013,0.0059729219396102,1.0,0.0487942717993931,33.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.03,0.0012034869764801,0.08,0.075,0.18,450.0,1.0,1.9,300.0,1.6,0.017,0.065,0.017,0.0082,0.0421,0.021,0.0,0.0,0.36,0.017,0.0059772954399275,1.0,0.0639977358555307,30.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.027,0.0012796621402443,0.09,0.055,0.11,650.0,1.0,3.3,300.0,1.6,0.015,0.04,0.015,0.008,0.04,0.016,0.0,0.0,0.4,0.016,0.0059729219396102,1.0,0.0875202033955483,33.0,MeilleirResistance/MoindreDuctilite
0.0,0.019,0.0016691086539254,0.12,0.075,0.19,650.0,1.0,3.3,300.0,1.5,0.3,0.085,0.01,0.0082,0.0421,0.017,0.0,0.0,0.29,0.008,0.0049822442204587,1.0,0.0484945529701575,33.0,MeilleirResistance/MoindreDuctilite
0.0,0.026,0.0018527658796595,0.09,0.08,0.21,650.0,1.0,3.3,300.0,1.81,0.28,0.1,0.014,0.01,0.034,0.024,0.0,0.0,0.46,0.017,0.0059729219396102,1.0,0.0831620028903359,33.0,MeilleirResistance/MoindreDuctilite
1.0,0.016,0.001,0.1,8.75,0.09,400.0,1.0,1.4,177.0,0.6,1.02,0.13,0.0565380524804758,0.039,0.0421,0.011,746.0,4.0,0.27,0.002,0.002,9.0,0.2,31.5,MeilleirResistance/MoindreDuctilite
1.0,0.016,0.001,0.1,8.75,0.09,400.0,1.0,1.4,177.0,0.6,1.02,0.13,0.0615165320688599,0.039,0.0421,0.011,746.0,4.0,0.27,0.002,0.002,9.0,0.2,31.5,MeilleirResistance/MoindreDuctilite
1.0,1.4e-06,0.001,0.11,8.77,0.1,400.0,1.0,1.4,177.0,0.6,1.01,0.14,0.0726901330446344,0.037,0.0421,0.01,746.0,4.0,0.27,0.002,0.002,9.0,0.2,31.5,MeilleirResistance/MoindreDuctilite
1.0,1.4e-06,0.001,0.11,8.77,0.1,400.0,1.0,1.4,177.0,0.6,1.01,0.14,0.0497853982021056,0.037,0.0421,0.01,746.0,4.0,0.27,0.002,0.002,9.0,0.2,31.5,MeilleirResistance/MoindreDuctilite
0.0,5e-07,0.001,0.09,8.6,0.05,390.0,1.0,1.9,177.0,0.48,0.98,0.08,0.0581719001496628,0.026,0.0421,0.011,746.0,4.0,0.34,0.004,0.002,8.0,0.22,11.5,MeilleirResistance/MoindreDuctilite
0.0,5e-07,0.001,0.09,8.6,0.05,390.0,1.0,1.9,177.0,0.48,0.98,0.08,0.0485439684073975,0.026,0.0421,0.011,746.0,4.0,0.34,0.004,0.002,8.0,0.22,11.5,MeilleirResistance/MoindreDuctilite
0.0,4e-07,0.001,0.081,8.57,0.05,300.0,1.0,1.4,177.0,0.49,0.98,0.08,0.0324307504060494,0.024,0.0421,0.012,746.0,1.0,0.34,0.004,0.002,8.0,0.22,12.5,MeilleirResistance/MoindreDuctilite
0.0,4e-07,0.001,0.081,8.57,0.05,300.0,1.0,1.4,177.0,0.49,0.98,0.08,0.0220541364868711,0.024,0.0421,0.012,746.0,1.0,0.34,0.004,0.002,8.0,0.22,12.5,MeilleirResistance/MoindreDuctilite
0.0,4e-07,0.001,0.11,8.58,0.05,275.0,1.0,1.2,177.0,0.44,1.0,0.08,0.0473858750237286,0.034,0.0421,0.011,746.0,4.0,0.3,0.004,0.002,7.0,0.22,28.5,MeilleirResistance/MoindreDuctilite
0.0,4e-07,0.001,0.11,8.58,0.05,275.0,1.0,1.2,177.0,0.44,1.0,0.08,0.0572086917459816,0.034,0.0421,0.011,746.0,4.0,0.3,0.004,0.002,7.0,0.22,28.5,MeilleirResistance/MoindreDuctilite
0.0,1.2999999999999998e-06,0.001,0.12,8.61,0.09,285.0,1.0,1.3,177.0,0.53,1.03,0.13,0.0626949617597679,0.043,0.0421,0.01,746.0,4.0,0.24,0.001,0.002,7.0,0.2,28.5,MeilleirResistance/MoindreDuctilite
0.0,1.2999999999999998e-06,0.001,0.12,8.61,0.09,285.0,1.0,1.3,177.0,0.53,1.03,0.13,0.0733023546157188,0.043,0.0421,0.01,746.0,4.0,0.24,0.001,0.002,7.0,0.2,28.5,MeilleirResistance/MoindreDuctilite
0.0,0.0011843825041758,0.0007737474008898,0.084,0.037,0.105,170.0,1.0,2.4,100.0,1.24,0.385,0.05,0.0224984488714801,0.0086,0.048,0.015,550.0,1.83,0.415,0.011,0.0059729219396102,1.0,0.018,21.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.007,0.0007737474008898,0.084,0.037,0.105,170.0,1.0,2.4,100.0,1.24,0.385,0.05,0.003465083297854,0.0086,0.048,0.015,550.0,1.83,0.415,0.011,0.0013896434118216,1.0,0.018,21.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.0021297737819235,7.201624378171874e-05,0.084,0.037,0.105,170.0,1.0,2.4,100.0,1.24,0.385,0.05,0.0078692306400687,0.0086,0.048,0.015,550.0,1.83,0.415,0.011,0.0059729219396102,1.0,0.018,21.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.007,0.0001831376368109,0.084,2.2,0.035,170.0,1.0,2.4,175.0,0.54,1.05,0.036,0.0290005786694212,0.0066,0.066,0.008,690.0,2.33,0.3,0.005,0.0059729219396102,1.0,0.018,21.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.007,0.000987446091553,0.084,2.2,0.035,170.0,1.0,2.4,175.0,0.54,1.05,0.036,0.0176335274242491,0.0066,0.066,0.008,690.0,2.33,0.3,0.005,0.0130362645428224,1.0,0.018,21.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.0020558235563066,0.0007737474008898,0.084,2.2,0.035,170.0,1.0,2.4,175.0,0.54,1.05,0.036,0.0316034806624153,0.0066,0.066,0.008,690.0,2.33,0.3,0.005,0.0028650342434517,1.0,0.018,21.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.0107842986575544,6.094437300596618e-05,0.06,0.052,0.128,170.0,1.0,2.4,125.0,1.15,0.45,0.16,0.0091519358261342,0.0097,0.035,0.017,605.0,1.92,0.2,0.007,0.0059729219396102,1.0,0.0058366461816484,21.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.007,0.000385054243115,0.06,0.052,0.128,170.0,1.0,2.4,125.0,1.15,0.45,0.16,0.0078692306400687,0.0097,0.035,0.017,605.0,1.92,0.2,0.007,0.0098780452980332,1.0,0.018,21.0,MeilleirResistance/MoindreDuctilite
0.0,0.021820732021792,0.0006784812044354,0.06,0.052,0.128,170.0,1.0,2.4,125.0,1.15,0.45,0.16,0.018343539774549,0.0097,0.035,0.017,605.0,1.92,0.2,0.007,0.0067757329662774,1.0,0.0144076591833464,21.0,MeilleirResistance/MoindreDuctilite
1.0,0.0236281522263559,0.0023510294767253,0.11,2.28,0.0830941423361074,535.0,0.0,1.8,225.0,0.7,0.27,0.13,0.02,0.0062,0.0421,0.01,690.0,24.0,0.18,0.007,0.0109060379213595,3.0,0.1188217191094529,63.0,MeilleirResistance/MoindreDuctilite
1.0,0.0116272732694893,0.0017846188724918,0.1,2.31,0.1911446463211766,535.0,0.0,1.8,225.0,0.67,0.29,0.14,0.024,0.024,0.0421,0.01,690.0,24.0,0.17,0.007,0.0072867838339278,3.0,0.0034788898837632,63.0,MeilleirResistance/MoindreDuctilite
1.0,0.0124256563318318,0.0023678789641698,0.11,2.28,0.0830941423361074,535.0,0.0,1.8,225.0,0.65,0.27,0.02,0.0068,0.0068,0.0421,0.01,690.0,24.0,0.17,0.007,0.0184023845753272,3.0,0.0120223605052135,63.0,MeilleirResistance/MoindreDuctilite
1.0,0.007,0.0014422464895654,0.1,2.27,0.1275689428001875,535.0,0.0,1.8,225.0,0.61,0.27,0.02,0.026,0.026,0.0421,0.01,690.0,24.0,0.16,0.007,0.0089758720204016,3.0,0.0007349885143624,63.0,MeilleirResistance/MoindreDuctilite
0.0,0.0078129167691799,0.0012930268985374,0.07,2.07,0.2392144502360246,300.0,1.0,2.04,150.0,0.98,1.07,0.27,0.0482442665181537,0.0097,0.0891,0.01,690.0,10.0,0.08,0.01,0.0180607991478915,2.0,0.015,28.0,ResistanceIntermediaire/DuctiliteIntermediaire
0.0,0.007,0.0010725002389256,0.048,2.02,0.2611974728321562,300.0,1.0,1.96,150.0,1.06,1.3,0.23,0.0123353967287854,0.0266,0.0768,0.016,690.0,10.0,0.13,0.014,0.0177301416629901,2.0,0.02,28.0,ResistanceIntermediaire/DuctiliteIntermediaire
