Carbon concentration (ppm),Silicon concentration (ppm),Manganese concentration (ppm),Sulphur concentration (ppm),Phosphorus concentration (ppm),Nickel concentration (ppm),Chromium concentration (ppm),Molybdenum concentration (ppm),Vanadium concentration (ppm),Copper concentration (ppm),Oxygen concentration (ppm),Titanium concentration (ppm),Nitrogen concentration (ppm),Aluminium concentration (ppm),Boron concentration (ppm),Niobium concentration (ppm),Current (A),Voltage (V),AC or DC,Electrode positive or negative,Heat input (kJ/mm),Interpass temperature (deg C),Type of weld,Post weld heat treatment temperature (deg C),Post weld heat treatment time (hours),Yield strength (MPa),Ultimate tensile strength (MPa),Elongation (%),Reduction of Area (%),Charpy temperature (deg C),Charpy impact toughness (J)
550.0,3700.0,8200.0,210.0,80.0,859.9999999999999,25000.0,9900.0,100.0,5100.0,694.0,50.0,160.0,130.0,,,,,0.0,1,3.6,177.0,3,593.0,4.5,719.0,811.0,16.0,44.6,,
550.0,3700.0,8200.0,210.0,80.0,859.9999999999999,25000.0,9900.0,100.0,5100.0,694.0,50.0,160.0,130.0,,,,,0.0,1,3.6,177.0,3,704.0,4.5,457.0,569.0,25.8,67.0,,
1300.0,1700.0000000000002,7300.0,30.0,80.0,600.0,23000.0,10000.0,210.0,800.0,,10.0,,140.0,,10.0,450.0,26.0,0.0,1,2.8,225.0,5,690.0,14.0,437.0,585.0,23.0,,,
1100.0,2700.0,6500.0,50.0,70.0,200.0,24700.000000000004,11200.000000000002,120.0,1700.0000000000002,,10.0,,60.0,,30.0,277.5,27.0,0.0,1,1.85,175.0,6,690.0,14.0,431.0,570.0,28.0,,,
690.0000000000001,5300.0,5800.0,180.0,140.0,,26000.0,11000.0,,,430.0,,,,,,150.0,37.5,0.0,1,1.0,300.0,0,690.0,3.0,593.0,698.0,17.0,67.0,,
500.0,4500.0,7300.0,150.0,180.0,,28000.0,11000.0,,,460.0,,,,,,150.0,37.5,0.0,1,1.0,300.0,0,690.0,3.0,591.0,705.0,17.0,70.0,,
510.0,4300.0,7600.0,240.0,190.0,,28000.0,11000.0,,,410.0,,,,,,150.0,37.5,0.0,1,1.0,300.0,0,690.0,3.0,614.0,713.0,18.0,67.0,,
670.0,1300.0,9400.0,170.0,260.0,,29000.0,14000.0,,,550.0,,,,,,150.0,37.5,0.0,1,1.0,300.0,0,690.0,3.0,546.0,658.0,18.0,65.0,,
580.0,2000.0,5500.0,270.0,270.0,,18000.0,12000.0,,,730.0,,,,,,150.0,37.5,0.0,1,1.0,300.0,0,690.0,3.0,464.0,578.0,23.0,71.0,,
1250.0,3900.0,8800.0,250.0,280.0,,25000.0,14000.0,,,470.0,,,,,,150.0,37.5,0.0,1,1.0,300.0,0,690.0,3.0,646.0,737.0,18.0,63.0,,
530.0,3000.0,8400.0,190.0,120.0,,21000.0,13000.0,,,690.0,,,,,,150.0,37.5,0.0,1,1.0,300.0,0,690.0,3.0,536.0,652.0,20.0,73.0,,
750.0,3500.0,8000.0,200.0,170.0,,23000.0,15000.0,,,550.0,,,,,,150.0,37.5,0.0,1,1.0,300.0,0,690.0,3.0,546.0,648.0,18.0,17.0,,
650.0,3900.0,7700.0,290.0,160.0,,24000.0,14000.0,,,560.0,,,,,,150.0,37.5,0.0,1,1.0,300.0,0,690.0,3.0,581.0,693.0,20.0,69.0,,
610.0,3200.0,2700.0,220.0,160.0,,22000.0,12000.0,,,690.0,,,,,,150.0,37.5,0.0,1,1.0,300.0,0,690.0,3.0,537.0,648.0,22.0,65.0,,
430.0,3400.0000000000005,4500.0,190.0,170.0,,22000.0,14000.0,,,580.0,,,,,,150.0,37.5,0.0,1,1.0,300.0,0,690.0,3.0,527.0,635.0,20.0,67.0,,
660.0,4100.0,6700.0,180.0,290.0,,25000.0,12000.0,,,620.0,,,,,,150.0,37.5,0.0,1,1.0,300.0,0,690.0,3.0,561.0,666.0,20.0,68.0,,
1000.0,4400.0,8000.0,210.0,200.0,,25000.0,12000.0,,,520.0,,,,,,150.0,37.5,0.0,1,1.0,300.0,0,690.0,3.0,576.0,678.0,17.0,70.0,,
440.0,400.0,4500.0,140.0,170.0,,23000.0,,,,1650.0,,,,,,150.0,37.5,0.0,1,1.0,300.0,0,690.0,3.0,392.0,524.0,22.0,67.0,,
500.0,700.0000000000001,4800.0,70.0,180.0,,22000.0,,,,1440.0,,,,,,150.0,37.5,0.0,1,1.0,300.0,0,690.0,3.0,473.0,578.0,21.0,71.0,,
500.0,1800.0,6300.0,150.0,180.0,,20000.0,,,,750.0,,,,,,150.0,37.5,0.0,1,1.0,300.0,0,690.0,3.0,543.0,649.0,20.0,71.0,,
490.0,3900.0,7800.0,220.0,180.0,,22000.0,11000.0,,,680.0,,,,,,150.0,37.5,0.0,1,1.0,300.0,0,690.0,3.0,546.0,661.0,20.0,69.0,,
750.0,4100.0,7700.0,210.0,180.0,,22000.0,11000.0,,,1150.0,,,,,,150.0,37.5,0.0,1,1.0,300.0,0,690.0,3.0,562.0,669.0,20.0,70.0,,
450.0,4500.0,8000.0,120.0,200.0,,24000.0,10000.0,,,1180.0,,,,,,150.0,37.5,0.0,1,1.0,300.0,0,690.0,3.0,603.0,705.0,19.0,66.0,,
360.0,5500.0,8400.0,130.0,200.0,,25000.0,10000.0,,,1070.0,,,,,,150.0,37.5,0.0,1,1.0,300.0,0,690.0,3.0,619.0,727.0,20.0,66.0,,
580.0,6100.0,9300.0,140.0,170.0,,25000.0,11000.0,,,1020.0,,,,,,150.0,37.5,0.0,1,1.0,300.0,0,690.0,3.0,638.0,736.0,17.0,66.0,,
900.0,2000.0,12500.0,110.0,220.0,,24000.0,9000.0,,,690.0,,,,,,150.0,37.5,0.0,1,1.0,300.0,0,690.0,3.0,594.0,680.0,20.0,66.0,,
1200.0,2700.0,12700.0,140.0,210.0,,24000.0,9000.0,,,680.0,,,,,,150.0,37.5,0.0,1,1.0,300.0,0,690.0,3.0,,,,,,
900.0,3900.0,11800.0,130.0,220.0,,24000.0,10000.0,,,570.0,,,,,,150.0,37.5,0.0,1,1.0,300.0,0,690.0,3.0,,,,,,
1100.0,4800.0,11299.999999999998,150.0,180.0,,24000.0,9000.0,,,520.0,,,,,,150.0,37.5,0.0,1,1.0,300.0,0,690.0,3.0,,,,,,
900.0,5900.0,11000.0,130.0,200.0,,24000.0,8000.0,,,540.0,,,,,,150.0,37.5,0.0,1,1.0,300.0,0,690.0,3.0,648.0,743.0,18.0,58.0,,
500.0,3300.0,8300.0,200.0,180.0,,23000.0,11000.0,,,,,,,,,150.0,37.5,0.0,1,1.0,300.0,0,690.0,3.0,,,,,,
900.0,3000.0,12500.0,200.0,160.0,,20000.0,11000.0,,,,,,,,,150.0,37.5,0.0,1,1.0,300.0,0,690.0,3.0,,,,,,
600.0,2600.0,9400.0,110.0,180.0,,23000.0,12000.0,,,,,,,,,150.0,37.5,0.0,1,1.0,300.0,0,690.0,3.0,,,,,,
500.0,3400.0000000000005,9600.0,170.0,180.0,,24000.0,11000.0,,,,,,,,,150.0,37.5,0.0,1,1.0,300.0,0,690.0,3.0,,,,,,
500.0,2700.0,9400.0,110.0,150.0,,23000.0,13000.0,,,,,,,,,150.0,37.5,0.0,1,1.0,300.0,0,690.0,3.0,,,,,,
500.0,3000.0,10000.0,60.0,150.0,,22000.0,11000.0,,,,,,,,,150.0,37.5,0.0,1,1.0,300.0,0,690.0,3.0,,,,,,
800.0,2500.0,8000.0,100.0,100.0,300.0,23000.0,10500.0,100.0,200.0,,,,,,,525.0,30.0,0.0,1,1.75,210.0,1,700.0,20.0,507.0,613.0,,,,
800.0,2500.0,8000.0,100.0,100.0,300.0,23000.0,10500.0,100.0,200.0,,,,,,,525.0,30.0,0.0,1,1.75,210.0,1,700.0,20.0,507.0,613.0,,,20.0,231.0
800.0,2500.0,8000.0,100.0,100.0,300.0,23000.0,10500.0,100.0,200.0,,,,,,,525.0,30.0,0.0,1,1.75,210.0,1,700.0,20.0,507.0,613.0,,,-10.0,197.0
800.0,2500.0,8000.0,100.0,100.0,300.0,23000.0,10500.0,100.0,200.0,,,,,,,525.0,30.0,0.0,1,1.75,210.0,1,700.0,20.0,507.0,613.0,,,-30.0,170.0
800.0,2500.0,8000.0,100.0,100.0,300.0,23000.0,10500.0,100.0,200.0,,,,,,,525.0,30.0,0.0,1,1.75,210.0,1,700.0,20.0,527.0,627.0,,,,
800.0,2500.0,8000.0,100.0,100.0,300.0,23000.0,10500.0,100.0,200.0,,,,,,,525.0,30.0,0.0,1,1.75,210.0,1,700.0,20.0,527.0,627.0,,,20.0,224.0
800.0,2500.0,8000.0,100.0,100.0,300.0,23000.0,10500.0,100.0,200.0,,,,,,,525.0,30.0,0.0,1,1.75,210.0,1,700.0,20.0,527.0,627.0,,,-10.0,203.0
800.0,2500.0,8000.0,100.0,100.0,300.0,23000.0,10500.0,100.0,200.0,,,,,,,525.0,30.0,0.0,1,1.75,210.0,1,700.0,20.0,527.0,627.0,,,-30.0,171.0
800.0,2500.0,8000.0,100.0,100.0,300.0,23000.0,10500.0,100.0,200.0,,,,,,,525.0,30.0,0.0,1,1.75,210.0,1,700.0,20.0,515.0,616.0,,,,
800.0,2500.0,8000.0,100.0,100.0,300.0,23000.0,10500.0,100.0,200.0,,,,,,,525.0,30.0,0.0,1,1.75,210.0,1,700.0,20.0,515.0,616.0,,,20.0,227.0
800.0,2500.0,8000.0,100.0,100.0,300.0,23000.0,10500.0,100.0,200.0,,,,,,,525.0,30.0,0.0,1,1.75,210.0,1,700.0,20.0,515.0,616.0,,,-10.0,175.0
800.0,2500.0,8000.0,100.0,100.0,300.0,23000.0,10500.0,100.0,200.0,,,,,,,525.0,30.0,0.0,1,1.75,210.0,1,700.0,20.0,515.0,616.0,,,-30.0,152.0
800.0,2500.0,8000.0,100.0,100.0,300.0,23000.0,10500.0,100.0,200.0,,,,,,,525.0,30.0,0.0,1,1.75,210.0,1,700.0,20.0,509.0,610.0,,,,
800.0,2500.0,8000.0,100.0,100.0,300.0,23000.0,10500.0,100.0,200.0,,,,,,,525.0,30.0,0.0,1,1.75,210.0,1,700.0,20.0,509.0,610.0,,,20.0,221.0
800.0,2500.0,8000.0,100.0,100.0,300.0,23000.0,10500.0,100.0,200.0,,,,,,,525.0,30.0,0.0,1,1.75,210.0,1,700.0,20.0,509.0,610.0,,,188.0,141.0
800.0,2500.0,8000.0,100.0,100.0,300.0,23000.0,10500.0,100.0,200.0,,,,,,,525.0,30.0,0.0,1,1.75,210.0,1,700.0,20.0,509.0,610.0,,,-30.0,141.0
800.0,2500.0,8000.0,100.0,100.0,300.0,23000.0,10500.0,100.0,200.0,,,,,,,525.0,30.0,0.0,1,1.75,210.0,1,700.0,20.0,504.0,612.0,,,,
800.0,2500.0,8000.0,100.0,100.0,300.0,23000.0,10500.0,100.0,200.0,,,,,,,525.0,30.0,0.0,1,1.75,210.0,1,700.0,20.0,504.0,612.0,,,20.0,233.0
800.0,2500.0,8000.0,100.0,100.0,300.0,23000.0,10500.0,100.0,200.0,,,,,,,525.0,30.0,0.0,1,1.75,210.0,1,700.0,20.0,504.0,612.0,,,-10.0,199.0
800.0,2500.0,8000.0,100.0,100.0,300.0,23000.0,10500.0,100.0,200.0,,,,,,,525.0,30.0,0.0,1,1.75,210.0,1,700.0,20.0,504.0,612.0,,,-30.0,170.0
300.0,5500.0,8800.0,120.0,130.0,,20600.0,10800.0,,,,,,,,,545.0,32.0,0.0,1,3.7,200.0,1,720.0,3.5,315.0,500.0,,,,
300.0,5500.0,8800.0,120.0,130.0,,20600.0,10800.0,,,,,,,,,545.0,32.0,0.0,1,3.7,200.0,1,720.0,3.5,350.0,530.0,,,,
950.0,3500.0,9000.0,80.0,200.0,0.0,0.0,0.0,0.0,0.0,269.0,,54.0,170.0,,0.0,450.0,30.0,,1,2.025,250.0,1,200.0,1.0,408.0,501.0,32.6,77.0,,
950.0,3500.0,9000.0,80.0,200.0,0.0,0.0,0.0,0.0,0.0,269.0,,54.0,170.0,,0.0,450.0,30.0,,1,2.025,250.0,1,200.0,1.0,394.0,496.0,34.2,78.0,,
930.0,3200.0,8600.0,100.0,180.0,0.0,0.0,0.0,0.0,0.0,236.0,,54.0,180.0,,0.0,550.0,30.0,,1,2.475,250.0,1,200.0,1.0,390.0,486.0,33.0,76.0,,
930.0,3200.0,8600.0,100.0,180.0,0.0,0.0,0.0,0.0,0.0,236.0,,54.0,180.0,,0.0,550.0,30.0,,1,2.475,250.0,1,200.0,1.0,388.0,482.0,31.8,75.0,,
960.0,3000.0,8000.0,120.0,130.0,0.0,0.0,0.0,0.0,0.0,265.0,,47.0,170.0,,0.0,650.0,30.0,,1,2.925,250.0,1,200.0,1.0,370.0,481.0,33.6,76.0,,
960.0,3000.0,8000.0,120.0,130.0,0.0,0.0,0.0,0.0,0.0,265.0,,47.0,170.0,,0.0,650.0,30.0,,1,2.925,250.0,1,200.0,1.0,379.0,490.0,32.2,77.0,,
1000.0,2800.0000000000005,8200.0,120.0,140.0,0.0,0.0,0.0,0.0,0.0,258.0,,45.0,200.0,,0.0,900.0,33.0,,1,4.8,100.0,1,200.0,1.0,337.0,477.0,32.6,71.0,,
1000.0,2800.0000000000005,8200.0,120.0,140.0,0.0,0.0,0.0,0.0,0.0,258.0,,45.0,200.0,,0.0,900.0,33.0,,1,4.8,100.0,1,200.0,1.0,356.0,483.0,32.3,72.0,,
880.0,3500.0,13799.999999999998,40.0,220.0,0.0,0.0,0.0,0.0,0.0,268.0,,109.0,200.0,,0.0,450.0,30.0,,1,2.025,250.0,1,200.0,1.0,456.0,563.0,30.2,75.0,,
880.0,3500.0,13799.999999999998,40.0,220.0,0.0,0.0,0.0,0.0,0.0,268.0,,109.0,200.0,,0.0,450.0,30.0,,1,2.025,250.0,1,200.0,1.0,458.0,567.0,29.6,74.0,,
890.0,3200.0,13600.000000000002,50.0,190.0,0.0,0.0,0.0,0.0,0.0,237.0,,85.0,180.0,,0.0,550.0,30.0,,1,2.475,250.0,1,200.0,1.0,428.0,539.0,28.0,75.0,,
890.0,3200.0,13600.000000000002,50.0,190.0,0.0,0.0,0.0,0.0,0.0,237.0,,85.0,180.0,,0.0,550.0,30.0,,1,2.475,250.0,1,200.0,1.0,436.0,544.0,29.4,75.0,,
920.0,3100.0,13300.0,50.0,160.0,0.0,0.0,0.0,0.0,0.0,252.0,,84.0,170.0,,0.0,650.0,30.0,,1,2.925,250.0,1,200.0,1.0,439.0,543.0,28.8,75.0,,
920.0,3100.0,13300.0,50.0,160.0,0.0,0.0,0.0,0.0,0.0,252.0,,84.0,170.0,,0.0,650.0,30.0,,1,2.925,250.0,1,200.0,1.0,430.0,541.0,31.4,73.0,,
900.0,3300.0,11900.0,70.0,150.0,0.0,0.0,0.0,0.0,0.0,234.0,,78.0,200.0,,0.0,900.0,33.0,,1,4.8,100.0,1,200.0,1.0,,539.0,27.1,67.0,,
900.0,3300.0,11900.0,70.0,150.0,0.0,0.0,0.0,0.0,0.0,234.0,,78.0,200.0,,0.0,900.0,33.0,,1,4.8,100.0,1,200.0,1.0,413.0,540.0,28.6,69.0,,
750.0,4700.0,13100.0,140.0,200.0,0.0,0.0,0.0,0.0,0.0,465.0,,49.0,190.0,,0.0,450.0,30.0,,1,2.025,250.0,1,200.0,1.0,405.0,497.0,31.6,76.0,,
750.0,4700.0,13100.0,140.0,200.0,0.0,0.0,0.0,0.0,0.0,465.0,,49.0,190.0,,0.0,450.0,30.0,,1,2.025,250.0,1,200.0,1.0,404.0,503.0,32.0,77.0,,
780.0,4400.0,12400.0,120.0,180.0,0.0,0.0,0.0,0.0,0.0,479.0,,61.0,220.0,,0.0,550.0,30.0,,1,2.475,250.0,1,200.0,1.0,383.0,487.0,32.4,77.0,,
780.0,4400.0,12400.0,120.0,180.0,0.0,0.0,0.0,0.0,0.0,479.0,,61.0,220.0,,0.0,550.0,30.0,,1,2.475,250.0,1,200.0,1.0,394.0,490.0,31.6,75.0,,
800.0,3600.0,10200.0,140.0,140.0,0.0,0.0,0.0,0.0,0.0,513.0,,51.0,230.0,,0.0,650.0,30.0,,1,2.925,250.0,1,200.0,1.0,386.0,483.0,30.8,74.0,,
800.0,3600.0,10200.0,140.0,140.0,0.0,0.0,0.0,0.0,0.0,513.0,,51.0,230.0,,0.0,650.0,30.0,,1,2.925,250.0,1,200.0,1.0,378.0,477.0,31.0,75.0,,
770.0,4400.0,16100.000000000002,120.0,210.0,0.0,0.0,0.0,0.0,0.0,434.0,,105.0,180.0,,0.0,450.0,30.0,,1,2.025,250.0,1,200.0,1.0,456.0,567.0,27.6,73.0,,
770.0,4400.0,16100.000000000002,120.0,210.0,0.0,0.0,0.0,0.0,0.0,434.0,,105.0,180.0,,0.0,450.0,30.0,,1,2.025,250.0,1,200.0,1.0,455.0,563.0,29.4,73.0,,
709.9999999999999,4000.0,15500.0,130.0,190.0,0.0,0.0,0.0,0.0,0.0,423.0,,81.0,200.0,,0.0,550.0,30.0,,1,2.475,250.0,1,200.0,1.0,439.0,549.0,28.8,71.0,,
709.9999999999999,4000.0,15500.0,130.0,190.0,0.0,0.0,0.0,0.0,0.0,423.0,,81.0,200.0,,0.0,550.0,30.0,,1,2.475,250.0,1,200.0,1.0,442.0,547.0,28.2,73.0,,
290.0,5500.0,10800.0,110.0,80.0,0.0,0.0,0.0,0.0,0.0,342.0,,72.0,20.0,,0.0,190.0,23.0,,1,1.0925,250.0,0,200.0,1.0,437.0,509.0,31.4,80.0,,
610.0,5300.0,10100.0,90.0,100.0,0.0,0.0,0.0,0.0,0.0,307.0,,79.0,10.0,,0.0,190.0,23.0,,1,1.0925,250.0,0,200.0,1.0,449.0,525.0,30.6,78.0,,
800.0,5800.0,11500.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,310.0,,52.0,10.0,,0.0,190.0,23.0,,1,1.0925,250.0,0,200.0,1.0,492.0,573.0,27.6,75.0,,
1000.0,5500.0,10200.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,262.0,,62.0,10.0,,0.0,190.0,23.0,,1,1.0925,250.0,0,200.0,1.0,507.0,575.0,27.6,73.0,,
730.0,3900.0,15500.0,120.0,180.0,0.0,0.0,0.0,0.0,0.0,463.0,,72.0,220.0,,0.0,650.0,30.0,,1,2.925,250.0,1,200.0,1.0,435.0,546.0,27.0,73.0,,
730.0,3900.0,15500.0,120.0,180.0,0.0,0.0,0.0,0.0,0.0,463.0,,72.0,220.0,,0.0,650.0,30.0,,1,2.925,250.0,1,200.0,1.0,441.0,553.0,28.4,72.0,,
680.0,9000.0,12000.0,160.0,240.0,0.0,0.0,0.0,0.0,0.0,789.0,,27.0,270.0,,0.0,450.0,30.0,,1,2.025,250.0,1,200.0,1.0,473.0,582.0,26.8,70.0,,
680.0,9000.0,12000.0,160.0,240.0,0.0,0.0,0.0,0.0,0.0,789.0,,27.0,270.0,,0.0,450.0,30.0,,1,2.025,250.0,1,200.0,1.0,490.0,581.0,28.0,70.0,,
660.0,8000.0,11200.000000000002,170.0,210.0,0.0,0.0,0.0,0.0,0.0,774.0,,26.0,330.0,,0.0,550.0,30.0,,1,2.475,250.0,1,200.0,1.0,469.0,561.0,29.0,69.0,,
660.0,8000.0,11200.000000000002,170.0,210.0,0.0,0.0,0.0,0.0,0.0,774.0,,26.0,330.0,,0.0,550.0,30.0,,1,2.475,250.0,1,200.0,1.0,455.0,558.0,28.2,69.0,,
600.0,6800.000000000001,10000.0,160.0,170.0,0.0,0.0,0.0,0.0,0.0,821.0,,27.0,400.0,,0.0,650.0,30.0,,1,2.925,250.0,1,200.0,1.0,449.0,540.0,26.8,66.0,,
600.0,6800.000000000001,10000.0,160.0,170.0,0.0,0.0,0.0,0.0,0.0,821.0,,27.0,400.0,,0.0,650.0,30.0,,1,2.925,250.0,1,200.0,1.0,453.0,543.0,26.8,65.0,,
700.0000000000001,11399.999999999998,14500.0,150.0,270.0,0.0,0.0,0.0,0.0,0.0,699.0,,37.0,230.0,,0.0,450.0,30.0,,1,2.025,250.0,1,200.0,1.0,530.0,636.0,26.6,64.0,,
700.0000000000001,11399.999999999998,14500.0,150.0,270.0,0.0,0.0,0.0,0.0,0.0,699.0,,37.0,230.0,,0.0,450.0,30.0,,1,2.025,250.0,1,200.0,1.0,530.0,633.0,26.6,65.0,,
640.0,9500.0,13300.0,130.0,240.0,0.0,0.0,0.0,0.0,0.0,765.0,,42.0,280.0,,0.0,550.0,30.0,,1,2.475,250.0,1,200.0,1.0,516.0,613.0,23.6,63.0,,
640.0,9500.0,13300.0,130.0,240.0,0.0,0.0,0.0,0.0,0.0,765.0,,42.0,280.0,,0.0,550.0,30.0,,1,2.475,250.0,1,200.0,1.0,516.0,619.0,26.0,62.0,,
730.0,7600.0,11399.999999999998,150.0,180.0,0.0,0.0,0.0,0.0,0.0,711.0,,46.0,350.0,,0.0,650.0,30.0,,1,2.925,250.0,1,200.0,1.0,481.0,577.0,27.8,65.0,,
730.0,7600.0,11399.999999999998,150.0,180.0,0.0,0.0,0.0,0.0,0.0,711.0,,46.0,350.0,,0.0,650.0,30.0,,1,2.925,250.0,1,200.0,1.0,479.0,581.0,26.2,65.0,,
720.0,10800.0,17100.0,150.0,280.0,0.0,0.0,0.0,0.0,0.0,609.0,,65.0,320.0,,0.0,450.0,30.0,,1,2.025,250.0,1,200.0,1.0,592.0,690.0,23.4,51.0,,
720.0,10800.0,17100.0,150.0,280.0,0.0,0.0,0.0,0.0,0.0,609.0,,65.0,320.0,,0.0,450.0,30.0,,1,2.025,250.0,1,200.0,1.0,584.0,686.0,21.0,47.0,,
709.9999999999999,8400.0,15300.0,120.0,220.0,0.0,0.0,0.0,0.0,0.0,720.0,,72.0,310.0,,0.0,550.0,30.0,,1,2.475,250.0,1,200.0,1.0,560.0,652.0,25.0,56.0,,
709.9999999999999,8400.0,15300.0,120.0,220.0,0.0,0.0,0.0,0.0,0.0,720.0,,72.0,310.0,,0.0,550.0,30.0,,1,2.475,250.0,1,200.0,1.0,577.0,651.0,22.8,54.0,,
770.0,6400.0,14300.0,130.0,170.0,0.0,0.0,0.0,0.0,0.0,646.0,,75.0,330.0,,0.0,650.0,30.0,,1,2.925,250.0,1,200.0,1.0,516.0,613.0,25.4,59.0,,
770.0,6400.0,14300.0,130.0,170.0,0.0,0.0,0.0,0.0,0.0,646.0,,75.0,330.0,,0.0,650.0,30.0,,1,2.925,250.0,1,200.0,1.0,520.0,617.0,24.0,58.0,,
730.0,3400.0000000000005,6400.0,80.0,70.0,0.0,0.0,0.0,5.0,0.0,450.0,7.0,63.0,5.0,5.0,5.0,,,,0,1.0,200.0,0,250.0,14.0,404.0,494.0,32.4,76.0,-46.0,100.0
730.0,3400.0000000000005,6400.0,80.0,70.0,0.0,0.0,0.0,5.0,0.0,450.0,7.0,63.0,5.0,5.0,5.0,,,,0,1.0,200.0,0,250.0,14.0,404.0,494.0,32.4,76.0,-70.0,28.0
640.0,3000.0,6300.0,60.0,80.0,9200.0,0.0,0.0,5.0,0.0,473.0,5.0,70.0,5.0,5.0,5.0,,,,0,1.0,200.0,0,250.0,14.0,423.0,501.0,31.8,77.0,-63.0,100.0
640.0,3000.0,6300.0,60.0,80.0,9200.0,0.0,0.0,5.0,0.0,473.0,5.0,70.0,5.0,5.0,5.0,,,,0,1.0,200.0,0,250.0,14.0,423.0,501.0,31.8,77.0,-88.0,28.0
650.0,2600.0,6100.0,70.0,70.0,21400.0,0.0,0.0,5.0,0.0,488.0,5.0,86.0,5.0,5.0,5.0,,,,0,1.0,200.0,0,250.0,14.0,443.0,528.0,32.4,76.0,-65.0,100.0
650.0,2600.0,6100.0,70.0,70.0,21400.0,0.0,0.0,5.0,0.0,488.0,5.0,86.0,5.0,5.0,5.0,,,,0,1.0,200.0,0,250.0,14.0,443.0,528.0,32.4,76.0,-95.0,28.0
620.0,2900.0,6200.0,70.0,70.0,30100.0,0.0,0.0,5.0,0.0,500.0,6.0,72.0,5.0,5.0,5.0,,,,0,1.0,200.0,0,250.0,14.0,457.0,543.0,27.6,77.0,-65.0,100.0
620.0,2900.0,6200.0,70.0,70.0,30100.0,0.0,0.0,5.0,0.0,500.0,6.0,72.0,5.0,5.0,5.0,,,,0,1.0,200.0,0,250.0,14.0,457.0,543.0,27.6,77.0,-98.0,28.0
700.0000000000001,3100.0,6600.0,60.0,80.0,0.0,0.0,2400.0,5.0,0.0,430.0,5.0,79.0,5.0,5.0,5.0,,,,0,1.0,200.0,0,250.0,14.0,433.0,518.0,26.0,78.9,-61.0,100.0
700.0000000000001,3100.0,6600.0,60.0,80.0,0.0,0.0,2400.0,5.0,0.0,430.0,5.0,79.0,5.0,5.0,5.0,,,,0,1.0,200.0,0,250.0,14.0,433.0,518.0,26.0,78.9,-87.0,28.0
730.0,3400.0000000000005,6600.0,70.0,70.0,0.0,0.0,5000.0,5.0,0.0,454.0,5.0,75.0,5.0,5.0,5.0,,,,0,1.0,200.0,0,250.0,14.0,470.0,559.0,24.6,75.0,-42.0,100.0
730.0,3400.0000000000005,6600.0,70.0,70.0,0.0,0.0,5000.0,5.0,0.0,454.0,5.0,75.0,5.0,5.0,5.0,,,,0,1.0,200.0,0,250.0,14.0,470.0,559.0,24.6,75.0,-76.0,28.0
750.0,3000.0,6300.0,80.0,80.0,0.0,0.0,10300.0,5.0,0.0,438.0,5.0,80.0,5.0,5.0,5.0,,,,0,1.0,200.0,0,250.0,14.0,528.0,619.0,20.6,73.0,7.0,100.0
750.0,3000.0,6300.0,80.0,80.0,0.0,0.0,10300.0,5.0,0.0,438.0,5.0,80.0,5.0,5.0,5.0,,,,0,1.0,200.0,0,250.0,14.0,528.0,619.0,20.6,73.0,-57.0,28.0
700.0000000000001,3500.0,6500.0,80.0,100.0,0.0,10100.0,0.0,5.0,0.0,504.0,5.0,78.0,5.0,5.0,5.0,,,,0,1.0,200.0,0,250.0,14.0,481.0,559.0,22.0,75.0,-40.0,100.0
700.0000000000001,3500.0,6500.0,80.0,100.0,0.0,10100.0,0.0,5.0,0.0,504.0,5.0,78.0,5.0,5.0,5.0,,,,0,1.0,200.0,0,250.0,14.0,481.0,559.0,22.0,75.0,-68.0,28.0
740.0,2500.0,5800.0,80.0,100.0,0.0,15900.0,0.0,5.0,0.0,500.0,4.0,89.0,5.0,5.0,5.0,,,,0,1.0,200.0,0,250.0,14.0,494.0,593.0,19.0,71.9,-22.0,100.0
740.0,2500.0,5800.0,80.0,100.0,0.0,15900.0,0.0,5.0,0.0,500.0,4.0,89.0,5.0,5.0,5.0,,,,0,1.0,200.0,0,250.0,14.0,494.0,593.0,19.0,71.9,-48.0,28.0
760.0,2800.0000000000005,6400.0,80.0,80.0,0.0,21000.0,0.0,5.0,0.0,492.0,8.0,81.0,5.0,5.0,5.0,,,,0,1.0,200.0,0,250.0,14.0,565.0,660.0,,68.6,26.0,100.0
760.0,2800.0000000000005,6400.0,80.0,80.0,0.0,21000.0,0.0,5.0,0.0,492.0,8.0,81.0,5.0,5.0,5.0,,,,0,1.0,200.0,0,250.0,14.0,565.0,660.0,,68.6,-40.0,28.0
680.0,2800.0000000000005,6200.0,80.0,70.0,0.0,0.0,0.0,5.0,5000.0,477.0,5.0,73.0,5.0,5.0,5.0,,,,0,1.0,200.0,0,250.0,14.0,391.0,468.0,29.4,77.0,-63.0,100.0
680.0,2800.0000000000005,6200.0,80.0,70.0,0.0,0.0,0.0,5.0,5000.0,477.0,5.0,73.0,5.0,5.0,5.0,,,,0,1.0,200.0,0,250.0,14.0,391.0,468.0,29.4,77.0,-86.0,28.0
650.0,3000.0,6200.0,70.0,90.0,0.0,0.0,0.0,5.0,10300.0,519.0,4.0,72.0,5.0,5.0,5.0,,,,0,1.0,200.0,0,250.0,14.0,439.0,509.0,31.6,78.9,-54.0,100.0
