Carbon concentration (weight%),Silicon concentration (weight%),Manganese concentration (weight%),Sulphur concentration (weight%),Phosphorus concentration (weight%),Oxygen concentration (%),Nitrogen concentration (%),Current (A),Voltage (V),Heat input (kJ/mm),Interpass temperature (deg C),Post weld heat treatment temperature (deg C),Post weld heat treatment time (hours),Nickel concentration (weight%),Chromium concentration (weight%),Molybdenum concentration (weight%),Vanadium concentration (weight%),Copper concentration (weight%),Titanium concentration (%),Aluminium concentration (%),Boron concentration (%),Niobium concentration (%),AC or DC,Electrode positive or negative,Type of weld,Yield strength (MPa),Ultimate tensile strength (MPa),Elongation (%),Reduction of Area (%),Charpy temperature (deg C),Charpy impact toughness (J),Hardness (kg/mm2)
0.043,0.3,1.03,0.007,0.013,0.0421,0.0082,170.0,21.0,1.0,20.0,0.0,0.0,1.2384655814648602,4.016221940845245,0.4964982191805017,0.11683697495394818,0.056638123035158625,0.009158356269063913,0.011024736397455636,0.0009332913856446525,0.009225599902289057,0.0,1.0,0.0,495.0,554.0,30.6,77.8,-32.0,100.0,
0.046,0.31,1.39,0.008,0.015,0.0421,0.0082,170.0,21.0,1.0,20.0,0.0,0.0,0.13706361411182022,1.358306689377657,0.4829911356885205,0.006781992656598795,0.08309414233610742,0.004786310450037654,0.038227392645856534,0.000773747400889894,0.012020372199956027,0.0,1.0,0.0,542.0,597.0,26.6,75.0,-39.0,100.0,
0.05,0.31,1.79,0.007,0.015,0.0421,0.0082,170.0,21.0,1.0,20.0,0.0,0.0,0.21283402658792344,1.358306689377657,0.47247042872253364,0.018,0.289027103926663,0.0010034155012321757,0.003286110775949486,0.000773747400889894,0.007869230640068782,0.0,1.0,0.0,604.0,657.0,22.0,71.9,-29.0,100.0,
0.039,0.28,0.58,0.008,0.012,0.0421,0.0082,170.0,21.0,1.0,150.0,0.0,0.0,1.0086293433815277,2.844853190005045,0.8053054974143343,0.0816576350473198,0.17692995969013228,0.018918605899653933,0.007,0.002111575094281331,0.020082789197849015,0.0,1.0,0.0,411.0,475.0,30.6,79.7,-24.0,100.0,
0.047,0.31,1.0,0.008,0.015,0.0421,0.0082,170.0,21.0,1.0,150.0,0.0,0.0,0.21283402658792344,5.700256307667359,1.0921209838350214,0.05788271446149542,0.09546695483052842,0.01539981908129084,0.007,0.0010519669220669587,0.04510004560752612,0.0,1.0,0.0,454.0,519.0,29.0,78.8,-35.0,100.0,
0.046,0.31,1.4,0.007,0.012,0.0421,0.0082,170.0,21.0,1.0,150.0,0.0,0.0,1.9115867150440242,2.682303815894553,0.610053592522427,0.14127834022455338,0.16447827058234787,0.011990213563486424,0.013493705793202287,0.0020830810128581127,0.0057218401569464035,0.0,1.0,0.0,486.0,556.0,28.6,77.0,-41.0,100.0,
0.049,0.31,1.77,0.007,0.014,0.0421,0.0082,170.0,21.0,1.0,150.0,0.0,0.0,0.21283402658792344,2.0706302466321342,0.6498243975386329,0.05598047549488853,0.07899777595795549,0.008930876847523287,0.007,0.0005730086954037863,0.007869230640068782,0.0,1.0,0.0,525.0,600.0,29.6,77.0,-37.0,100.0,
0.037,0.28,0.6,0.008,0.01,0.0421,0.0082,170.0,21.0,1.0,240.0,0.0,0.0,0.3601878489909144,4.896825674825307,1.05767757611345,0.14717309179255766,0.32618259548233797,0.016954116717966015,0.015191935094686066,0.002076993293188094,0.056547335087763745,0.0,1.0,0.0,390.0,465.0,34.8,80.6,-31.0,100.0,
0.042,0.32,1.02,0.007,0.012,0.0421,0.0082,170.0,21.0,1.0,240.0,0.0,0.0,0.2444458083360267,1.678648109652671,0.39463326557247275,0.02428068883850957,0.08309414233610742,0.012702950254398222,0.006999135928522644,0.0005647371035058012,0.007869230640068782,0.0,1.0,0.0,427.0,499.0,34.6,80.5,-42.0,100.0,
0.047,0.31,1.37,0.008,0.013,0.0421,0.0082,170.0,21.0,1.0,240.0,0.0,0.0,1.6545935361551767,2.081601931903427,0.7995806432471767,0.13496939648028033,0.6581786432750203,0.010124624157380671,0.014681000395024228,0.002207850908803181,0.027194324574409484,0.0,1.0,0.0,448.0,525.0,32.0,78.8,-50.0,100.0,
0.047,0.32,1.75,0.007,0.015,0.0421,0.0082,170.0,21.0,1.0,240.0,0.0,0.0,0.6487733870685995,4.309255250999848,0.4090210200013555,0.17535043472761275,0.33539430762755107,0.012913540316362887,0.03209274216135459,0.002424175955175528,0.03262440408288305,0.0,1.0,0.0,501.0,566.0,31.4,77.8,-48.0,100.0,
0.042,0.25,0.55,0.008,0.01,0.0421,0.0082,170.0,21.0,1.0,300.0,0.0,0.0,1.1930200120785237,4.392449846624498,0.18158601735201751,0.12324712718828681,0.08309414233610742,0.00959549815050557,0.015347584278586722,0.0017551052684334695,5.214749740467192e-05,0.0,1.0,0.0,371.0,452.0,34.2,79.7,-36.0,100.0,
0.045,0.3,0.99,0.008,0.01,0.0421,0.0082,170.0,21.0,1.0,300.0,0.0,0.0,1.1005692185535694,1.358306689377657,0.2324844674444497,0.018,0.08309414233610742,0.006218291136524662,0.0028386667095250994,2.2451196292190014e-05,0.007869230640068782,0.0,1.0,0.0,410.0,486.0,34.8,80.6,-47.0,100.0,
0.047,0.27,1.32,0.007,0.012,0.0421,0.0082,170.0,21.0,1.0,300.0,0.0,0.0,0.20906743280751128,1.358306689377657,0.47247042872253364,0.019489667713104078,0.18510740041822885,0.010774119299714488,0.026272931694729138,0.0008771024379882537,0.007869230640068782,0.0,1.0,0.0,431.0,513.0,33.4,78.8,-53.0,100.0,
0.047,0.28,1.66,0.007,0.012,0.0421,0.0082,170.0,21.0,1.0,300.0,0.0,0.0,0.21283402658792344,8.249384266412122,1.1036375231448368,0.10841298628694442,0.08309414233610742,0.005972921939610263,0.007,0.0010169959998416497,0.06312703670245977,0.0,1.0,0.0,446.0,533.0,32.2,80.6,-57.0,100.0,
0.12,0.29,1.46,0.025,0.028,0.0421,0.0082,650.0,33.0,3.3,300.0,0.0,0.0,0.056,0.056,0.005,0.12,0.09,0.005,0.018,0.0013138985943087229,0.004,0.0,1.0,1.0,570.0,,29.0,68.0,,,
0.12,0.29,1.46,0.025,0.028,0.0421,0.0082,650.0,33.0,3.3,300.0,250.0,2.0,0.056,0.056,0.005,0.12,0.09,0.005,0.018,0.001205344911488596,0.004,0.0,1.0,1.0,605.0,,16.0,48.0,,,
0.11,0.45,1.67,0.014,0.02,0.0421,0.0082,650.0,33.0,3.3,300.0,0.0,0.0,0.042,0.04,0.005,0.096,0.11,0.007,0.024,0.0012991596019138953,0.005,0.0,1.0,1.0,600.0,,30.0,68.0,,,
0.11,0.45,1.67,0.014,0.02,0.0421,0.0082,650.0,33.0,3.3,300.0,250.0,2.0,0.042,0.04,0.005,0.096,0.11,0.007,0.024,0.0009568750675896687,0.005,0.0,1.0,1.0,665.0,,29.0,66.0,,,
0.15,0.3,1.57,0.026,0.028,0.0421,0.0082,650.0,33.0,3.3,300.0,0.0,0.0,0.07,0.059,0.11,0.122,0.093,0.006,0.017,0.0011856028609922489,0.006,0.0,1.0,1.0,661.0,,20.0,68.0,,,
0.15,0.3,1.57,0.026,0.028,0.0421,0.0082,650.0,33.0,3.3,300.0,250.0,2.0,0.07,0.059,0.11,0.122,0.093,0.006,0.017,0.0023271414507402546,0.006,0.0,1.0,1.0,715.0,,16.0,62.0,,,
0.14,0.33,1.67,0.02,0.026,0.0421,0.0082,650.0,33.0,3.3,300.0,0.0,0.0,0.07,0.066,0.188,0.098,0.01,0.008,0.016,0.0012005145853757602,0.008,0.0,1.0,1.0,690.0,,15.0,62.0,,,
0.14,0.33,1.67,0.02,0.026,0.0421,0.0082,650.0,33.0,3.3,300.0,250.0,2.0,0.07,0.066,0.188,0.098,0.01,0.008,0.016,0.0018412103195671753,0.008,0.0,1.0,1.0,784.0,,17.0,64.0,,,
0.11,0.28,1.39,0.009,0.017,0.0421,0.0082,650.0,33.0,3.3,300.0,0.0,0.0,0.065,0.069,0.008,0.032,0.12,0.005,0.018,0.0005516114903005593,0.005,0.0,1.0,1.0,525.0,,31.0,62.0,,,
0.11,0.28,1.39,0.009,0.017,0.0421,0.0082,650.0,33.0,3.3,300.0,250.0,2.0,0.065,0.069,0.008,0.032,0.12,0.005,0.018,0.0009382524102983209,0.005,0.0,1.0,1.0,540.0,,26.0,70.0,,,
0.1,0.38,1.58,0.013,0.016,0.0421,0.0082,650.0,33.0,3.3,300.0,0.0,0.0,0.046,0.053,0.006,0.032,0.12,0.006,0.018,0.0007424331457646517,0.005,0.0,1.0,1.0,540.0,,30.0,60.0,,,
0.1,0.38,1.58,0.013,0.016,0.0421,0.0082,650.0,33.0,3.3,300.0,250.0,2.0,0.046,0.053,0.006,0.032,0.12,0.006,0.018,0.00014610551348850226,0.005,0.0,1.0,1.0,580.0,,30.0,66.0,,,
0.12,0.3,1.51,0.006,0.013,0.0421,0.0082,650.0,33.0,3.3,300.0,0.0,0.0,0.09,0.07,0.27,0.036,0.15,0.005,0.016,0.000773747400889894,0.005,0.0,1.0,1.0,592.0,,27.0,68.0,,,
0.12,0.3,1.51,0.006,0.013,0.0421,0.0082,650.0,33.0,3.3,300.0,250.0,2.0,0.09,0.07,0.27,0.036,0.15,0.005,0.016,0.0008832217729560759,0.005,0.0,1.0,1.0,630.0,,32.0,76.0,,,
0.1,0.41,1.83,0.009,0.014,0.0421,0.0082,650.0,33.0,3.3,300.0,0.0,0.0,0.095,0.078,0.3,0.041,0.16,0.007,0.019,0.0015514658560707908,0.005,0.0,1.0,1.0,610.0,,35.0,68.0,,,
0.1,0.41,1.83,0.009,0.014,0.0421,0.0082,650.0,33.0,3.3,300.0,250.0,2.0,0.095,0.078,0.3,0.041,0.16,0.007,0.019,0.0005710358307972694,0.005,0.0,1.0,1.0,692.0,,30.0,60.0,,,
0.08,0.3,1.35,0.013,0.014,0.042,0.009,650.0,33.0,3.3,300.0,0.0,0.0,0.03,0.03,0.005,0.046,0.043,0.005,0.023,0.0015336227283921963,0.015,0.0,1.0,1.0,500.0,707.0,23.0,55.0,,,
0.08,0.3,1.35,0.013,0.014,0.042,0.009,650.0,33.0,3.3,300.0,600.0,0.75,0.03,0.03,0.005,0.046,0.043,0.005,0.023,0.002245747857690901,0.015,0.0,1.0,1.0,522.0,670.0,26.0,63.0,,,
0.08,0.28,1.39,0.011,0.015,0.034,0.0054,650.0,33.0,3.3,300.0,0.0,0.0,0.028,0.03,0.17,0.049,0.044,0.005,0.012,0.00031806221497074425,0.015,0.0,1.0,1.0,562.0,694.0,22.0,55.0,,,
0.08,0.28,1.39,0.011,0.015,0.034,0.0054,650.0,33.0,3.3,300.0,600.0,0.75,0.028,0.03,0.17,0.049,0.044,0.005,0.012,0.001684073180885119,0.015,0.0,1.0,1.0,642.0,732.0,22.0,58.0,,,
0.08,0.29,1.33,0.01,0.017,0.045,0.0095,650.0,33.0,3.3,300.0,0.0,0.0,0.032,0.03,0.43,0.05,0.053,0.005,0.01,0.001462780845723793,0.015,0.0,1.0,1.0,562.0,692.0,21.0,59.0,,,
0.08,0.29,1.33,0.01,0.017,0.045,0.0095,650.0,33.0,3.3,300.0,600.0,0.75,0.032,0.03,0.43,0.05,0.053,0.005,0.01,0.0009079949920001033,0.015,0.0,1.0,1.0,701.0,766.0,22.0,52.0,,,
0.16,0.13,1.06,0.028,0.013,0.041,0.0067,650.0,33.0,3.3,300.0,0.0,0.0,0.03,0.02,0.005,0.005,0.048,0.005,0.012,0.0005407680408944703,0.005,0.0,1.0,1.0,355.0,524.0,27.0,50.0,,,
0.16,0.13,1.06,0.028,0.013,0.041,0.0067,650.0,33.0,3.3,300.0,600.0,0.75,0.03,0.02,0.005,0.005,0.048,0.005,0.012,0.0006993231646184214,0.005,0.0,1.0,1.0,330.0,494.0,27.0,51.0,,,
0.12,0.26,1.4,0.012,0.014,0.042,0.0138,650.0,33.0,3.3,300.0,0.0,0.0,0.057,0.05,0.009,0.056,0.106,0.005,0.014,0.001305086321923944,0.005,0.0,1.0,1.0,522.0,689.0,28.0,60.0,,,
0.12,0.26,1.4,0.012,0.014,0.042,0.0138,650.0,33.0,3.3,300.0,600.0,0.75,0.057,0.05,0.009,0.056,0.106,0.005,0.014,0.000979248244496243,0.005,0.0,1.0,1.0,581.0,704.0,23.0,60.0,,,
0.11,0.26,1.44,0.008,0.012,0.041,0.0145,650.0,33.0,3.3,300.0,0.0,0.0,0.069,0.056,0.01,0.105,0.076,0.005,0.017,0.0020597471355653313,0.005,0.0,1.0,1.0,577.0,716.0,26.0,61.0,,,
0.11,0.26,1.44,0.008,0.012,0.041,0.0145,650.0,33.0,3.3,300.0,600.0,0.75,0.069,0.056,0.01,0.105,0.076,0.005,0.017,0.000773747400889894,0.005,0.0,1.0,1.0,599.0,701.0,26.0,64.0,,,
0.16,0.12,1.04,0.027,0.012,0.042,0.0067,650.0,33.0,3.3,300.0,0.0,0.0,0.027,0.02,0.15,0.005,0.041,0.005,0.009,4.5654594888602524e-05,0.005,0.0,1.0,1.0,405.0,577.0,20.0,32.0,,,
0.16,0.12,1.04,0.027,0.012,0.042,0.0067,650.0,33.0,3.3,300.0,600.0,0.75,0.027,0.02,0.15,0.005,0.041,0.005,0.009,0.0009048543756688702,0.005,0.0,1.0,1.0,405.0,562.0,26.0,60.0,,,
0.1,0.35,1.54,0.009,0.016,0.042,0.0138,650.0,33.0,3.3,300.0,0.0,0.0,0.06,0.049,0.18,0.057,0.11,0.005,0.016,0.0012463256232197754,0.005,0.0,1.0,1.0,556.0,704.0,25.0,58.0,,,
0.1,0.35,1.54,0.009,0.016,0.042,0.0138,650.0,33.0,3.3,300.0,600.0,0.75,0.06,0.049,0.18,0.057,0.11,0.005,0.016,8.336419182273841e-05,0.005,0.0,1.0,1.0,593.0,692.0,26.0,65.0,,,
0.11,0.27,1.47,0.008,0.012,0.048,0.0139,650.0,33.0,3.3,300.0,0.0,0.0,0.07,0.054,0.22,0.095,0.072,0.005,0.022,0.0009679958592091599,0.005,0.0,1.0,1.0,556.0,716.0,25.0,63.0,,,
0.11,0.27,1.47,0.008,0.012,0.048,0.0139,650.0,33.0,3.3,300.0,600.0,0.75,0.07,0.054,0.22,0.095,0.072,0.005,0.022,0.0005433822570308977,0.005,0.0,1.0,1.0,648.0,735.0,25.0,65.0,,,
0.12,0.33,1.47,0.014,0.014,0.04,0.0136,650.0,33.0,3.3,300.0,0.0,0.0,0.06,0.05,0.39,0.055,0.11,0.005,0.015,0.00020350539297760725,0.005,0.0,1.0,1.0,574.0,744.0,24.0,55.0,,,
0.12,0.33,1.47,0.014,0.014,0.04,0.0136,650.0,33.0,3.3,300.0,600.0,0.75,0.06,0.05,0.39,0.055,0.11,0.005,0.015,0.0014870622679773243,0.005,0.0,1.0,1.0,613.0,747.0,24.0,64.0,,,
0.11,0.25,1.33,0.008,0.011,0.044,0.0145,650.0,33.0,3.3,300.0,0.0,0.0,0.067,0.053,0.44,0.097,0.072,0.005,0.018,0.0022872013945191305,0.005,0.0,1.0,1.0,559.0,735.0,25.0,62.0,,,
0.11,0.25,1.33,0.008,0.011,0.044,0.0145,650.0,33.0,3.3,300.0,600.0,0.75,0.067,0.053,0.44,0.097,0.072,0.005,0.018,0.002066353755820369,0.005,0.0,1.0,1.0,662.0,740.0,24.0,60.0,,,
0.11,0.38,1.5,0.029,0.01,0.0421,0.0082,650.0,33.0,3.3,300.0,600.0,0.75,1.434427363424482,0.805730660947992,0.0,0.005,0.20093796656758114,0.0,0.007,0.000773747400889894,0.0,0.0,1.0,1.0,524.0,596.0,29.0,64.0,,,
0.11,0.37,1.52,0.03,0.01,0.0421,0.0082,650.0,33.0,3.3,300.0,600.0,0.75,2.1869355961757186,1.358306689377657,0.0,0.05,0.4521375729015023,0.0,0.016985298063058995,0.0013324539793898795,0.0,0.0,1.0,1.0,571.0,644.0,,,,,
0.11,0.38,1.55,0.029,0.01,0.0421,0.0082,650.0,33.0,3.3,300.0,600.0,0.75,0.5150786019530634,1.834287438738964,0.0,0.09,0.2383839145387849,0.0,0.006643086029296242,0.000874640852959001,0.0,0.0,1.0,1.0,631.0,689.0,,,,,
0.14,0.38,1.65,0.028,0.01,0.0421,0.0082,650.0,33.0,3.3,300.0,600.0,0.75,0.23114959399236917,1.378708091979321,0.5,0.005,0.0403452405075976,0.0,0.0010572815052866565,0.000773747400889894,0.0,0.0,1.0,1.0,644.0,714.0,34.0,63.0,,,
0.1,0.38,1.58,0.028,0.01,0.0421,0.0082,650.0,33.0,3.3,300.0,600.0,0.75,0.6242207257655699,3.8417795938864874,0.5,0.06,0.028338221144527456,0.0,0.007,0.00102966669401008,0.0,0.0,1.0,1.0,663.0,718.0,,,,,
0.1,0.39,1.68,0.027,0.01,0.0421,0.0082,650.0,33.0,3.3,300.0,600.0,0.75,0.8823969876165272,2.899302695035959,0.5,0.08,0.25058599971923673,0.0,0.004591623740278614,0.0007794433500567841,0.0,0.0,1.0,1.0,669.0,735.0,,,,,
0.12,0.3,1.4,0.016,0.025,0.021,0.005,650.0,33.0,3.3,300.0,0.0,0.0,0.14,0.11,0.025,0.06515116644173571,0.25,0.005578450371243186,0.015,0.00042796619977932926,0.005,0.0,1.0,1.0,426.0,652.0,21.0,54.0,,,
0.11,0.35,1.42,0.01,0.016,0.026,0.008,650.0,33.0,3.3,300.0,0.0,0.0,0.067,0.075,0.022,0.03574215837868309,0.17,0.00938048366292096,0.018,0.001485126735333686,0.023,0.0,1.0,1.0,493.0,649.0,25.0,60.0,,,
0.11,0.33,1.41,0.019,0.023,0.0421,0.0082,450.0,30.0,1.9,300.0,0.0,0.0,0.065,0.082,0.016,0.06226014420509082,0.19,0.006864820458666491,0.024,0.0018449651041213837,0.018,0.0,1.0,1.0,420.0,560.0,25.0,,,,
0.11,0.31,1.37,0.013,0.019,0.0421,0.0082,650.0,33.0,3.3,300.0,0.0,0.0,0.09,0.06,0.018,0.04879427179939317,0.18,0.005972921939610263,0.022,0.0012017052007393014,0.012,0.0,1.0,1.0,488.0,618.0,26.0,60.0,,,
0.08,0.36,1.6,0.017,0.021,0.0421,0.0082,450.0,30.0,1.9,300.0,0.0,0.0,0.065,0.075,0.017,0.06399773585553077,0.18,0.0059772954399275845,0.03,0.0012034869764801137,0.017,0.0,1.0,1.0,457.0,556.0,25.0,60.0,,,
0.09,0.4,1.6,0.016,0.016,0.04,0.008,650.0,33.0,3.3,300.0,0.0,0.0,0.04,0.055,0.015,0.08752020339554839,0.11,0.005972921939610263,0.027,0.0012796621402443196,0.015,0.0,1.0,1.0,507.0,647.0,22.0,60.0,,,
0.12,0.29,1.5,0.008,0.017,0.0421,0.0082,650.0,33.0,3.3,300.0,0.0,0.0,0.085,0.075,0.3,0.048494552970157596,0.19,0.00498224422045874,0.019,0.0016691086539254653,0.01,0.0,1.0,1.0,544.0,717.0,21.0,60.0,,,
0.09,0.46,1.81,0.017,0.024,0.034,0.01,650.0,33.0,3.3,300.0,0.0,0.0,0.1,0.08,0.28,0.08316200289033594,0.21,0.005972921939610263,0.026,0.001852765879659562,0.014,0.0,1.0,1.0,620.0,712.0,22.0,58.0,,,
0.1,0.54,0.66,0.006,0.014,0.051,0.018,181.0,22.0,1.0,175.0,0.0,0.0,0.31,9.0,0.82,0.23,0.02,0.01,0.01,0.00265943224419583,0.017,0.0,1.0,0.0,,,,,,,405.0
0.09,0.37,1.03,0.004,0.01,0.047,0.037,180.0,23.0,1.3,175.0,720.0,2.0,0.05,8.8,1.03,0.25,0.01,0.01,0.01,0.0035474606843630494,0.08,0.0,1.0,0.0,,,,,,,264.0
0.09,0.37,1.03,0.004,0.01,0.047,0.037,180.0,23.0,1.3,175.0,720.0,8.0,0.05,8.8,1.03,0.25,0.01,0.01,0.01,0.001827633375112324,0.08,0.0,1.0,0.0,,,,,,,241.0
0.09,0.37,1.03,0.004,0.01,0.047,0.037,180.0,23.0,1.3,175.0,740.0,2.0,0.05,8.8,1.03,0.25,0.01,0.01,0.01,0.002941008685926335,0.08,0.0,1.0,0.0,,,,,,,251.0
0.09,0.37,1.03,0.004,0.01,0.047,0.037,180.0,23.0,1.3,175.0,740.0,8.0,0.05,8.8,1.03,0.25,0.01,0.01,0.01,0.0026971715522410133,0.08,0.0,1.0,0.0,,,,,,,225.0
0.09,0.37,1.03,0.004,0.01,0.047,0.037,180.0,23.0,1.3,175.0,760.0,2.0,0.05,8.8,1.03,0.25,0.01,0.01,0.01,0.002840922873277253,0.08,0.0,1.0,0.0,,,,,,,233.0
0.09,0.37,1.03,0.004,0.01,0.047,0.037,180.0,23.0,1.3,175.0,760.0,8.0,0.05,8.8,1.03,0.25,0.01,0.01,0.01,0.0020953553923976987,0.08,0.0,1.0,0.0,,,,,,,208.0
0.06,0.34,1.08,0.007,0.014,0.048,0.011,116.0,23.0,1.3,175.0,0.0,0.0,0.69,9.0,1.03,0.29,0.02,0.01,0.01,0.002048701681942543,0.01,0.0,1.0,0.0,,,,,,,373.0
0.06,0.34,1.08,0.007,0.014,0.048,0.011,116.0,23.0,1.3,175.0,720.0,2.0,0.69,9.0,1.03,0.29,0.02,0.01,0.01,0.0019810523522948344,0.01,0.0,1.0,0.0,,,,,,,224.0
0.06,0.34,1.08,0.007,0.014,0.048,0.011,116.0,23.0,1.3,175.0,720.0,8.0,0.69,9.0,1.03,0.29,0.02,0.01,0.01,0.003567333678596631,0.01,0.0,1.0,0.0,,,,,,,210.0
0.06,0.34,1.08,0.007,0.014,0.048,0.011,116.0,23.0,1.3,175.0,740.0,2.0,0.69,9.0,1.03,0.29,0.02,0.01,0.01,0.002800058781603074,0.01,0.0,1.0,0.0,,,,,,,212.0
0.06,0.34,1.08,0.007,0.014,0.048,0.011,116.0,23.0,1.3,175.0,740.0,8.0,0.69,9.0,1.03,0.29,0.02,0.01,0.01,0.0029706866450242867,0.01,0.0,1.0,0.0,,,,,,,202.0
0.06,0.34,1.08,0.007,0.014,0.048,0.011,116.0,23.0,1.3,175.0,760.0,2.0,0.69,9.0,1.03,0.29,0.02,0.01,0.01,0.0030943086581445914,0.01,0.0,1.0,0.0,,,,,,,204.0
0.06,0.34,1.08,0.007,0.014,0.048,0.011,116.0,23.0,1.3,175.0,760.0,8.0,0.69,9.0,1.03,0.29,0.02,0.01,0.01,0.002490480530161824,0.01,0.0,1.0,0.0,,,,,,,201.0
0.07,0.23,1.0,0.002,0.006,0.046,0.025,116.0,23.0,1.3,175.0,0.0,0.0,0.58,8.3,0.93,0.24,0.01,0.01,0.01,0.002609276779026028,0.034,0.0,1.0,0.0,,,,,,,398.0
0.07,0.23,1.0,0.002,0.006,0.046,0.025,116.0,23.0,1.3,175.0,720.0,2.0,0.58,8.3,0.93,0.24,0.01,0.01,0.01,0.0016000000605885557,0.034,0.0,1.0,0.0,,,,,,,249.0
0.07,0.23,1.0,0.002,0.006,0.046,0.025,116.0,23.0,1.3,175.0,720.0,8.0,0.58,8.3,0.93,0.24,0.01,0.01,0.01,0.002155160164973542,0.034,0.0,1.0,0.0,,,,,,,226.0
0.07,0.23,1.0,0.002,0.006,0.046,0.025,116.0,23.0,1.3,175.0,740.0,2.0,0.58,8.3,0.93,0.24,0.01,0.01,0.01,0.002017595294863038,0.034,0.0,1.0,0.0,,,,,,,234.0
0.07,0.23,1.0,0.002,0.006,0.046,0.025,116.0,23.0,1.3,175.0,740.0,8.0,0.58,8.3,0.93,0.24,0.01,0.01,0.01,0.0023338926691886253,0.034,0.0,1.0,0.0,,,,,,,219.0
0.07,0.23,1.0,0.002,0.006,0.046,0.025,116.0,23.0,1.3,175.0,760.0,2.0,0.58,8.3,0.93,0.24,0.01,0.01,0.01,0.0006810942584740277,0.034,0.0,1.0,0.0,,,,,,,224.0
0.07,0.23,1.0,0.002,0.006,0.046,0.025,116.0,23.0,1.3,175.0,760.0,8.0,0.58,8.3,0.93,0.24,0.01,0.01,0.01,0.002203654265986317,0.034,0.0,1.0,0.0,,,,,,,212.0
0.11,0.51,1.1,0.007,0.013,0.05,0.04,115.0,23.0,1.0,175.0,720.0,2.0,0.08,8.9,1.0,0.18,0.03,0.01,0.01,0.0025671998911728183,0.09,0.0,1.0,0.0,,,,,,,277.0
0.11,0.51,1.1,0.007,0.013,0.05,0.04,115.0,23.0,1.0,175.0,720.0,8.0,0.08,8.9,1.0,0.18,0.03,0.01,0.01,0.003163178499989263,0.09,0.0,1.0,0.0,,,,,,,254.0
0.11,0.51,1.1,0.007,0.013,0.05,0.04,115.0,23.0,1.0,175.0,740.0,2.0,0.08,8.9,1.0,0.18,0.03,0.01,0.01,0.0015512279700036192,0.09,0.0,1.0,0.0,,,,,,,263.0
0.11,0.51,1.1,0.007,0.013,0.05,0.04,115.0,23.0,1.0,175.0,740.0,8.0,0.08,8.9,1.0,0.18,0.03,0.01,0.01,0.001995835448020564,0.09,0.0,1.0,0.0,,,,,,,237.0
0.11,0.51,1.1,0.007,0.013,0.05,0.04,115.0,23.0,1.0,175.0,760.0,2.0,0.08,8.9,1.0,0.18,0.03,0.01,0.01,0.002329120811050396,0.09,0.0,1.0,0.0,,,,,,,249.0
0.11,0.51,1.1,0.007,0.013,0.05,0.04,115.0,23.0,1.0,175.0,760.0,8.0,0.08,8.9,1.0,0.18,0.03,0.01,0.01,0.002068262911830308,0.09,0.0,1.0,0.0,,,,,,,226.0
0.06,0.32,1.23,0.002,0.002,0.038,0.008,163.0,25.0,1.2,175.0,0.0,0.0,1.01,8.4,0.89,0.22,0.01,0.01,0.01,0.0026167188129417405,0.03,0.0,1.0,0.0,,,,,,,362.0
0.06,0.32,1.23,0.002,0.002,0.038,0.008,163.0,25.0,1.2,175.0,720.0,2.0,1.01,8.4,0.89,0.22,0.01,0.01,0.01,0.0020152930609522927,0.03,0.0,1.0,0.0,,,,,,,291.0
0.06,0.32,1.23,0.002,0.002,0.038,0.008,163.0,25.0,1.2,175.0,720.0,8.0,1.01,8.4,0.89,0.22,0.01,0.01,0.01,0.0029243716040986316,0.03,0.0,1.0,0.0,,,,,,,262.0
0.06,0.32,1.23,0.002,0.002,0.038,0.008,163.0,25.0,1.2,175.0,740.0,2.0,1.01,8.4,0.89,0.22,0.01,0.01,0.01,0.0032384262816286535,0.03,0.0,1.0,0.0,,,,,,,266.0
0.06,0.32,1.23,0.002,0.002,0.038,0.008,163.0,25.0,1.2,175.0,740.0,8.0,1.01,8.4,0.89,0.22,0.01,0.01,0.01,0.0027285124603668052,0.03,0.0,1.0,0.0,,,,,,,253.0
0.06,0.32,1.23,0.002,0.002,0.038,0.008,163.0,25.0,1.2,175.0,760.0,2.0,1.01,8.4,0.89,0.22,0.01,0.01,0.01,0.0016378876045379277,0.03,0.0,1.0,0.0,,,,,,,257.0
0.06,0.32,1.23,0.002,0.002,0.038,0.008,163.0,25.0,1.2,175.0,760.0,8.0,1.01,8.4,0.89,0.22,0.01,0.01,0.01,0.002395351233804185,0.03,0.0,1.0,0.0,,,,,,,246.0
0.1,0.43,0.96,0.003,0.006,0.036,0.043,145.0,20.0,1.0,200.0,750.0,2.0,0.17,8.6,0.97,0.22,0.02,1e-06,1e-06,0.0016946693872196127,0.02,0.0,1.0,0.0,,,,,-20.0,8.0,
0.1,0.43,0.96,0.003,0.006,0.036,0.043,145.0,20.0,1.0,200.0,750.0,2.0,0.17,8.6,0.97,0.22,0.02,1e-06,1e-06,0.0017352651597053177,0.02,0.0,1.0,0.0,,,,,20.0,23.0,
0.1,0.43,0.96,0.003,0.006,0.036,0.043,145.0,20.0,1.0,200.0,750.0,2.0,0.17,8.6,0.97,0.22,0.02,1e-06,1e-06,0.0015939509358695583,0.02,0.0,1.0,0.0,,,,,40.0,44.0,
