Carbon concentration (weight%),Silicon concentration (weight%),Manganese concentration (weight%),Sulphur concentration (weight%),Phosphorus concentration (weight%),Oxygen concentration (%),Titanium concentration (%),Nitrogen concentration (%),Current (A),Voltage (V),Heat input (kJ/mm),Interpass temperature (deg C),Post weld heat treatment temperature (deg C),Post weld heat treatment time (hours),Nickel concentration (weight%),Chromium concentration (weight%),Molybdenum concentration (weight%),Vanadium concentration (weight%),Copper concentration (weight%),Aluminium concentration (%),Boron concentration (%),Niobium concentration (%),Tin concentration (%),Arsenic concentration (%),Antimony concentration (%),Yield strength (MPa),Ultimate tensile strength (MPa),Elongation (%),Reduction of Area (%),Charpy temperature (deg C),Charpy impact toughness (J),Hardness (kg/mm2),Primary ferrite in microstructure (%),Ferrite with second phase (%),Acicular ferrite (%),AC or DC,Electrode positive or negative,Type of weld,Weld ID
0.074,0.36,0.63,0.008,0.005,0.0432,0.0031,0.0075,170.0,21.0,1.0,200.0,0.0,0.0,-0.05172785786815243,-1.7700643528921076,-0.16064479137758494,0.06,0.30248726607752013,0.0005,0.0005,0.0005,0.01257197945808393,0.007914665024374006,-0.000603872167957601,491.3923354906289,549.6322546859076,34.27465988085731,76.33385464649113,-42.0,100.0,182.4369792772908,35.0,6.0,59.0,0.0,1,0,Evans-V/Mn-1991-A600awch
0.074,0.36,0.63,0.008,0.005,0.0432,0.0031,0.0075,170.0,21.0,1.0,200.0,580.0,2.0,0.5762370965824404,3.2615906680492115,0.3643842238691113,0.06,0.3933618940166126,0.0005,0.0005,0.0005,0.000374041077296621,-0.0036801232672140846,0.004023763217415468,458.0,547.0,25.6,76.0,-28.0,100.0,228.0627439562613,-32.64544278105801,8.779168776981294,113.75924474523597,0.0,1,0,Evans-V/Mn-1991-A600ht
0.072,0.36,0.64,0.008,0.006,0.0436,0.0034,0.0084,170.0,21.0,1.0,200.0,250.0,14.0,1.5440069795764566,3.1472301620127427,1.3106035214209781,0.0815,0.421854947686858,0.0005,0.0005,0.0005,0.006421142948945467,0.012784994416960713,-0.0068987920792189985,490.0,563.0,25.2,77.0,-15.121563280661746,46.17264216304756,193.6435319653003,12.516113876593511,-8.154766667017052,118.43068414495681,0.0,1,0,Evans-V/Mn-1991-A815aw
0.072,0.36,0.64,0.008,0.006,0.0436,0.0034,0.0084,170.0,21.0,1.0,200.0,0.0,0.0,-0.19949299697185008,2.6000466710796,1.1652541558348273,0.0815,-0.1540565172362266,0.0005,0.0005,0.0005,-0.008896940731141645,0.0016182494008883256,0.0006930943846720586,858.572491658679,864.8058682206681,16.204888759011133,64.46901101110673,-40.0,100.0,219.96694731230318,34.0,6.0,60.0,0.0,1,0,Evans-V/Mn-1991-A815awch
0.072,0.36,0.64,0.008,0.006,0.0436,0.0034,0.0084,170.0,21.0,1.0,200.0,580.0,2.0,-0.3618102816495139,1.0432466125039725,0.45974759750419103,0.0815,-0.2759022804242807,0.0005,0.0005,0.0005,-0.010918165993309992,0.0018304986185964638,0.012820229847464224,483.0,576.0,25.2,76.0,-22.0,100.0,223.79331020141555,49.01582099751692,-7.08017711965433,69.7365878217672,0.0,1,0,Evans-V/Mn-1991-A815ht
0.077,0.35,1.02,0.007,0.005,0.0399,0.0041,0.0075,170.0,21.0,1.0,200.0,250.0,14.0,0.9424879837793798,0.048483511779571775,1.076642015783932,0.0004,0.28296986496013143,0.0005,0.0005,0.0005,0.019606370112234192,0.020939452250237744,0.00321195370164893,443.0,522.0,31.1,77.0,-33.09918649835694,57.95763502480429,178.7283954383655,0.09813073196911848,45.228559008688684,46.571887372703216,0.0,1,0,Evans-V/Mn-1991-B4aw
0.077,0.35,1.02,0.007,0.005,0.0399,0.0041,0.0075,170.0,21.0,1.0,200.0,0.0,0.0,-0.15700106852194617,-0.4351114640268763,0.7996553800166517,0.0004,0.18226092885877437,0.0005,0.0005,0.0005,-0.006685678404979021,0.006933179919875283,0.009377728915898307,615.7715489828753,753.728443227495,24.290244366760284,65.951615763345,-60.0,100.0,257.2005747947643,-19.397509849777286,39.81535579683931,86.33363952610401,0.0,1,0,Evans-V/Mn-1991-B4awch
0.077,0.35,1.02,0.007,0.005,0.0399,0.0041,0.0075,170.0,21.0,1.0,200.0,580.0,2.0,0.0759754570652123,2.1787904392105446,1.1664786425116933,0.0004,0.43495243441505227,0.0005,0.0005,0.0005,0.007055508167881627,0.004381703519775181,-0.005259050760429765,332.0,461.0,33.3,80.3,-80.0,100.0,174.969528287046,-48.838260573783444,54.29450601069746,99.43221560161136,0.0,1,0,Evans-V/Mn-1991-B4ht
0.076,0.34,1.01,0.007,0.007,0.0426,0.0037,0.0075,170.0,21.0,1.0,200.0,250.0,14.0,0.5825349515458402,2.4824388781696216,1.487985083238263,0.0215,0.4186418461944797,0.0005,0.0005,0.0005,0.0005226488567695014,0.006870841152323066,0.0063046897031636,456.0,534.0,25.0,79.6,11.395684697076433,46.274459726487194,182.4530094428165,39.14880925776225,36.78085644800666,34.37834786742966,0.0,1,0,Evans-V/Mn-1991-B215aw
0.076,0.34,1.01,0.007,0.007,0.0426,0.0037,0.0075,170.0,21.0,1.0,200.0,0.0,0.0,1.3873632937579004,-1.3251522477619297,-0.4427613938502278,0.0215,0.29503496401339147,0.0005,0.0005,0.0005,0.012075580109821437,0.01173118032550869,0.009665118578113672,404.7589015094283,473.3989554802884,30.54982432306082,80.96423116684575,-69.0,100.0,219.92898440137776,54.61526654487247,5.60951045588337,31.809657045931402,0.0,1,0,Evans-V/Mn-1991-B215awch
0.076,0.34,1.01,0.007,0.007,0.0426,0.0037,0.0075,170.0,21.0,1.0,200.0,580.0,2.0,0.8957884723261256,-3.65558636841258,0.16467487742731196,0.0215,-0.6701888043241794,0.0005,0.0005,0.0005,0.005888075518305705,0.005053421381055193,0.015294905505344401,434.0,515.0,29.8,78.9,-67.0,100.0,199.629978724381,48.677784879866195,-14.612135408304297,58.37314400964527,0.0,1,0,Evans-V/Mn-1991-B215ht
0.078,0.31,1.04,0.007,0.006,0.0429,0.0032,0.0048,170.0,21.0,1.0,200.0,250.0,14.0,0.48362132930571133,2.4112290486719203,0.23717867286127609,0.044,0.7821956578289919,0.0005,0.0005,0.0005,0.0017194366692313149,0.004607604505587106,-0.007849535913839087,505.0,570.0,24.8,77.4,-82.62964745418039,73.1113737876054,250.5782326988447,65.25107652394836,16.349755208089157,43.392897988793706,0.0,1,0,Evans-V/Mn-1991-B440aw
0.078,0.31,1.04,0.007,0.006,0.0429,0.0032,0.0048,170.0,21.0,1.0,200.0,0.0,0.0,1.277609549907105,2.5665241487594,-0.2014677157940999,0.044,-0.17037417905342406,0.0005,0.0005,0.0005,0.0009460204134625076,0.004002575210041144,0.010195393245203308,455.5454156304125,539.3136326318472,29.858224210249567,74.83202450311546,-63.0,100.0,278.5904590044495,104.81548079134637,39.87296312152384,-52.752018688490494,0.0,1,0,Evans-V/Mn-1991-B440awch
0.078,0.31,1.04,0.007,0.006,0.0429,0.0032,0.0048,170.0,21.0,1.0,200.0,580.0,2.0,0.9629196848223444,-1.5870278041752566,0.23845398408205537,0.044,-0.23259093372122341,0.0005,0.0005,0.0005,0.0028243487655210224,0.0049812468851039,0.009523682389282738,478.0,554.0,27.2,78.0,-51.0,100.0,312.83444539055415,30.24652331973312,67.07598919697162,-2.2069972006922143,0.0,1,0,Evans-V/Mn-1991-B440ht
0.076,0.33,1.04,0.007,0.006,0.0429,0.0031,0.007,170.0,21.0,1.0,200.0,250.0,14.0,-0.08645645485985226,-2.779024059645357,-0.4825510879123625,0.061,-0.012335206374621627,0.0005,0.0005,0.0005,0.005719083753140107,-0.0038791541664347975,0.004856814094342017,509.0,576.0,25.6,77.4,-61.912584878629126,41.338714130097216,179.5227699080555,-2.5934442643964446,56.861673651631975,70.72606151588386,0.0,1,0,Evans-V/Mn-1991-B610aw
0.076,0.33,1.04,0.007,0.006,0.0429,0.0031,0.007,170.0,21.0,1.0,200.0,0.0,0.0,2.0466169379066166,-2.633977890808526,-0.5392736903787174,0.061,-0.40953538077792034,0.0005,0.0005,0.0005,0.015610236860072227,-0.006555509581263786,0.01088548519190862,654.3035422908907,671.5457293770719,17.467046852857955,72.4750668400328,-59.0,100.0,281.7688615589572,2.458766056533859,13.086169083198648,87.68239260888738,0.0,1,0,Evans-V/Mn-1991-B610awch
0.076,0.33,1.04,0.007,0.006,0.0429,0.0031,0.007,170.0,21.0,1.0,200.0,580.0,2.0,-0.31509807265535883,-2.27609389593649,0.46395389727609304,0.061,0.5589383344260406,0.0005,0.0005,0.0005,0.011107901770677957,0.01372641650894198,0.002151509636232301,493.0,569.0,27.0,77.0,-44.0,100.0,243.6696865509244,-7.939553051288859,37.840917645462476,51.112789101698596,0.0,1,0,Evans-V/Mn-1991-B610ht
0.077,0.32,1.05,0.008,0.006,0.04,0.0034,0.0072,170.0,21.0,1.0,200.0,250.0,14.0,0.1428679771053678,3.128851886604221,2.1806489044844315,0.085,-0.017790966873973357,0.0005,0.0005,0.0005,0.006882587727337318,-0.002829593021310058,-0.004970020889960441,538.0,592.0,25.2,74.0,-102.81919049023017,13.831727950185105,200.88901533712468,-24.272502803581887,38.745859068940334,75.27509743801956,0.0,1,0,Evans-V/Mn-1991-B850aw
0.077,0.32,1.05,0.008,0.006,0.04,0.0034,0.0072,170.0,21.0,1.0,200.0,0.0,0.0,-0.018311196977281563,-0.6315547312090588,-0.09187388590227652,0.085,-0.5749784409327495,0.0005,0.0005,0.0005,0.004854799691204035,0.0027251687231550294,-0.002790865532053222,563.4587515167241,608.2684525247666,23.947157224310082,75.84326923298201,-60.0,100.0,240.4363734280277,-5.9852196079725015,-36.09957477896314,140.32787897490553,0.0,1,0,Evans-V/Mn-1991-B850awch
0.077,0.32,1.05,0.008,0.006,0.04,0.0034,0.0072,170.0,21.0,1.0,200.0,580.0,2.0,0.1290806135777492,5.401735112064356,0.5518643863618111,0.085,0.16363545166566434,0.0005,0.0005,0.0005,0.009284744643575973,-0.00453528667604337,0.0037180694270424466,538.0,609.0,25.4,75.0,-40.0,100.0,290.5773560771717,-0.7475196636660852,14.804384249144881,94.52265125017676,0.0,1,0,Evans-V/Mn-1991-B850ht
0.077,0.31,1.33,0.007,0.005,0.0419,0.0038,0.008,170.0,21.0,1.0,200.0,250.0,14.0,1.3189105667797465,2.3531976780701873,0.25336282538940574,0.0004,-0.19424631525278735,0.0005,0.0005,0.0006,0.006481393227103776,0.01923225579606433,-0.0017936831548531493,463.0,541.0,27.1,75.9,-58.671033470967934,71.46939693305376,179.31152682040488,19.149321746814948,31.62558846171563,35.12315345374667,0.0,1,0,Evans-V/Mn-1991-C4aw
0.077,0.31,1.33,0.007,0.005,0.0419,0.0038,0.008,170.0,21.0,1.0,200.0,0.0,0.0,0.4896139200246341,-1.3223431439823776,-0.30726950470183195,0.0004,0.010643801829293364,0.0005,0.0005,0.0006,0.0027834008023969064,0.016547706089257184,0.004990635427382603,395.68359909687524,491.72983632687965,36.597449161624326,77.83512393206897,-68.0,100.0,177.8051510586344,22.0,17.0,61.0,0.0,1,0,Evans-V/Mn-1991-C4awch
0.077,0.31,1.33,0.007,0.005,0.0419,0.0038,0.008,170.0,21.0,1.0,200.0,580.0,2.0,0.2716058325973557,-1.0733616953398832,0.4876732097397998,0.0004,0.15253089097436384,0.0005,0.0005,0.0006,-0.00537417044572114,0.004309317220449756,-0.00030529327002563715,372.0,497.0,31.4,76.4,-81.0,100.0,218.60891828395086,19.69677980671337,7.024347036825226,93.31151366659586,0.0,1,0,Evans-V/Mn-1991-C4ht
0.072,0.33,1.22,0.008,0.006,0.0447,0.0029,0.0085,170.0,21.0,1.0,200.0,250.0,14.0,1.8446947111855692,0.6768930618131945,-0.6597891552260109,0.019,0.1189812077711802,0.0005,0.0005,0.0005,-0.0004317033985654743,0.015599553899254283,0.0050730614160664185,486.0,545.0,29.6,78.2,-124.36224452152362,-60.21280897323868,241.21513702262365,3.1416172856122664,74.9757670386924,23.574508594701644,0.0,1,0,Evans-V/Mn-1991-C190aw
0.072,0.33,1.22,0.008,0.006,0.0447,0.0029,0.0085,170.0,21.0,1.0,200.0,0.0,0.0,1.906612933618838,1.321681444597567,0.3609177569588904,0.019,0.1505350773448043,0.0005,0.0005,0.0005,-0.004022830553089518,-0.0029534215963643055,0.006346415109882262,622.5155849949679,648.8673282925628,23.325721686342856,83.37569261496637,-66.0,100.0,198.9680213750732,25.0,3.0,72.0,0.0,1,0,Evans-V/Mn-1991-C190awch
0.072,0.33,1.22,0.008,0.006,0.0447,0.0029,0.0085,170.0,21.0,1.0,200.0,580.0,2.0,1.1366503701812074,-0.31373849994216174,0.5952668164985059,0.019,-0.009026109612484678,0.0005,0.0005,0.0005,0.008978343761821793,0.01712950248034227,0.008197234068326027,455.0,533.0,28.4,77.9,-67.0,100.0,170.85908568017882,30.877606352670746,50.32782769426914,18.171489305807718,0.0,1,0,Evans-V/Mn-1991-C190ht
0.077,0.26,1.36,0.007,0.007,0.041,0.0029,0.0079,170.0,21.0,1.0,200.0,250.0,14.0,-0.08703138878409916,0.6509298463392408,0.9895005058640931,0.0425,0.13710452000823897,0.0005,0.0005,0.0005,0.0014508525617658368,0.006253118161419323,0.0055751005407991515,536.0,590.0,24.4,78.1,-8.644715497727788,156.53631182596746,171.24285025275984,37.6193232726508,4.1356397347663485,64.82313208392107,0.0,1,0,Evans-V/Mn-1991-C425aw
0.077,0.26,1.36,0.007,0.007,0.041,0.0029,0.0079,170.0,21.0,1.0,200.0,0.0,0.0,0.8066772792900199,0.43853899966031396,0.8367377815358805,0.0425,-0.18660771496296957,0.0005,0.0005,0.0005,-0.007751109134971934,0.0022136252368126245,0.00037581455399815803,566.1581910479471,660.4978927580528,23.49285876578402,69.29193160327371,-70.0,100.0,281.1350134195307,22.0,5.0,73.0,0.0,1,0,Evans-V/Mn-1991-C425awch
0.077,0.26,1.36,0.007,0.007,0.041,0.0029,0.0079,170.0,21.0,1.0,200.0,580.0,2.0,0.19499299352967822,3.55290638825312,0.6538899321845001,0.0425,0.3946318361838848,0.0005,0.0005,0.0005,0.0007472444979392794,-0.007364665648728018,0.010261330372615144,526.0,594.0,26.0,76.0,-62.0,100.0,274.19369349865696,37.11019058247406,25.06008921799225,29.133646047201154,0.0,1,0,Evans-V/Mn-1991-C425ht
0.078,0.3,1.35,0.007,0.007,0.0405,0.003,0.0076,170.0,21.0,1.0,200.0,250.0,14.0,0.08236957474157824,-0.19099556258196349,-1.096354055005723,0.0595,0.03754183084768939,0.0005,0.0005,0.0005,-0.002647434456856191,-5.0801092479435626e-05,0.007534485166473597,521.0,589.0,22.6,76.0,-22.26444965325865,143.30891005321092,227.1923894787555,18.90848833939564,0.00021001886521165858,76.92833824419094,0.0,1,0,Evans-V/Mn-1991-C595aw
0.078,0.3,1.35,0.007,0.007,0.0405,0.003,0.0076,170.0,21.0,1.0,200.0,0.0,0.0,0.8251531282553043,-1.6191504009489122,0.7035927809930254,0.0595,0.2706329428142825,0.0005,0.0005,0.0005,0.012580519733122252,-0.005486730201194225,0.003275884811152503,515.1860138296373,559.9324278220417,17.02506346412123,73.18922717874305,-70.0,100.0,269.5206345454837,19.0,4.0,77.0,0.0,1,0,Evans-V/Mn-1991-C595awch
0.078,0.3,1.35,0.007,0.007,0.0405,0.003,0.0076,170.0,21.0,1.0,200.0,580.0,2.0,-0.11314476030023846,4.640356792193426,-0.6628120165860654,0.0595,0.520117917426112,0.0005,0.0005,0.0005,0.00749611724328385,-0.0010113945517872605,0.006856245023932043,527.0,600.0,26.0,75.0,-60.0,100.0,290.22421784959704,17.16009583607309,18.458056929414568,62.67022276827015,0.0,1,0,Evans-V/Mn-1991-C595ht
0.076,0.26,1.36,0.007,0.006,0.0407,0.0029,0.0083,170.0,21.0,1.0,200.0,250.0,14.0,0.6621754467231726,4.408115012606167,-0.12726944371889948,0.1005,0.17713057221848413,0.0005,0.0005,0.0005,0.006359466222701676,0.008113562221485321,0.007844039421634018,599.0,638.0,20.8,74.0,-80.31348419464302,89.46610048733187,161.34709385710045,-17.85074093530685,4.543540957954397,118.92767619416556,0.0,1,0,Evans-V/Mn-1991-C1005aw
0.076,0.26,1.36,0.007,0.006,0.0407,0.0029,0.0083,170.0,21.0,1.0,200.0,0.0,0.0,1.673026907026272,2.645192291085189,0.6176135233163402,0.1005,0.12365658092249246,0.0005,0.0005,0.0005,-0.0013500335738981907,-0.0011531966597281753,-0.003327065805468595,356.272809983347,415.21146175900594,40.92464300814672,82.46109093413939,-55.0,100.0,242.3649474641143,12.0,3.0,85.0,0.0,1,0,Evans-V/Mn-1991-C1005awch
0.076,0.26,1.36,0.007,0.006,0.0407,0.0029,0.0083,170.0,21.0,1.0,200.0,580.0,2.0,0.9449398555589263,0.5823840993380469,0.7080315919768985,0.1005,-0.04206245028610234,0.0005,0.0005,0.0005,0.018313072377649453,0.014991047290906376,-0.0013732174684264638,574.0,642.0,22.6,73.0,-36.0,100.0,235.1733540681582,78.10043799912619,38.7306154610678,-11.218171843744885,0.0,1,0,Evans-V/Mn-1991-C1005ht
0.076,0.29,1.74,0.008,0.006,0.0415,0.0035,0.0092,170.0,21.0,1.0,200.0,250.0,14.0,-0.39578649126390164,5.610721489731306,1.1537797091898148,0.0004,-0.1906699075666395,0.0005,0.0005,0.0006,0.008178630375583845,0.01961781202187061,0.0013230075330923573,500.0,571.0,28.8,77.0,-12.64865344678941,186.61378839715152,305.6056325480549,6.009831311912244,67.9917456694434,31.85578478260325,0.0,1,0,Evans-V/Mn-1991-D4aw
0.076,0.29,1.74,0.008,0.006,0.0415,0.0035,0.0092,170.0,21.0,1.0,200.0,0.0,0.0,1.1684651959695254,0.8709365287147857,-0.5555205862436476,0.0004,0.10898100326838218,0.0005,0.0005,0.0006,0.00695350603557888,-0.0013818927090953528,0.004987128467454976,520.1027405760793,606.7866635679006,19.403910617517354,68.09418075502336,-62.0,100.0,286.82477022323127,33.134557656635174,-5.335678560355242,82.2778179962865,0.0,1,0,Evans-V/Mn-1991-D4awch
0.076,0.29,1.74,0.008,0.006,0.0415,0.0035,0.0092,170.0,21.0,1.0,200.0,580.0,2.0,-0.7968100281612567,-2.7202080450941812,-0.4954508959039435,0.0004,0.31399903357080705,0.0005,0.0005,0.0006,-0.0069166136981811035,-0.012595455483446203,0.006132995908642755,414.0,518.0,29.2,78.4,-71.0,100.0,208.84094949910886,4.849838836181716,25.77883187521717,69.24134621484583,0.0,1,0,Evans-V/Mn-1991-D4ht
0.077,0.26,1.73,0.007,0.008,0.0423,0.0027,0.0072,170.0,21.0,1.0,200.0,250.0,14.0,0.8233793732091232,2.4679355653291415,0.8225377228107702,0.0235,0.33923158466951675,0.0005,0.0005,0.0005,0.0038719670340413674,0.005531484864408202,-0.0001662125833708076,543.0,607.0,23.2,77.0,-7.009814328770354,57.513615570710215,243.04457958497204,45.538513897903215,9.044384989830533,56.58369865671938,0.0,1,0,Evans-V/Mn-1991-D235aw
0.077,0.26,1.73,0.007,0.008,0.0423,0.0027,0.0072,170.0,21.0,1.0,200.0,0.0,0.0,-0.12645955175384738,0.8979487974432359,-0.9035605825887365,0.0235,0.06332298191333469,0.0005,0.0005,0.0005,0.009456855391759535,0.03239180330678531,-0.009783927129157793,528.0099422447649,596.8712374994853,30.740513273209118,86.2666018364288,-62.0,100.0,222.71117552158734,-17.21100905956071,43.32889125198157,78.2145569670246,0.0,1,0,Evans-V/Mn-1991-D235awch
0.077,0.26,1.73,0.007,0.008,0.0423,0.0027,0.0072,170.0,21.0,1.0,200.0,580.0,2.0,0.45307471930153925,1.3496808258501312,-0.03802833393287691,0.0235,0.07531787111243461,0.0005,0.0005,0.0005,-0.01736632775867819,-0.02177770643266587,0.0009530678298834746,523.0,602.0,25.6,75.0,-59.0,100.0,185.2935727855253,36.19628940594253,-49.911493091472586,118.4988944791858,0.0,1,0,Evans-V/Mn-1991-D235ht
0.077,0.26,1.72,0.007,0.008,0.0423,0.0025,0.0074,170.0,21.0,1.0,200.0,250.0,14.0,-0.6341557589156878,2.2627748889738113,0.7415671600872169,0.041,0.11440461823700832,0.0005,0.0005,0.0005,0.016233201834907243,0.010816206843898491,0.004259596383507263,578.0,617.0,21.8,75.0,-39.730274926416556,88.37987309945059,290.44635195016775,54.75393828200044,23.76379291749461,15.42990721851604,0.0,1,0,Evans-V/Mn-1991-D410aw
0.077,0.26,1.72,0.007,0.008,0.0423,0.0025,0.0074,170.0,21.0,1.0,200.0,0.0,0.0,0.9090781170103155,-2.721988398874367,-0.049505341104091716,0.041,0.17266522088692077,0.0005,0.0005,0.0005,0.010559800529404426,0.00794510456251279,0.0056979344414192345,392.55844042247514,526.6562755975633,30.713264927420624,78.11408659003773,-67.0,100.0,255.1684980315102,9.718087507245052,-9.856796246971111,115.61874023801312,0.0,1,0,Evans-V/Mn-1991-D410awch
0.077,0.26,1.72,0.007,0.008,0.0423,0.0025,0.0074,170.0,21.0,1.0,200.0,580.0,2.0,1.1240049763484012,2.1993550421797377,0.0613560927855511,0.041,0.11603972536800013,0.0005,0.0005,0.0005,-8.430073687752844e-05,-0.015411601382090623,0.014196538601995734,538.0,626.0,21.8,74.0,-55.0,100.0,180.54828852205097,64.94490273979952,15.230933148807848,12.986389204220416,0.0,1,0,Evans-V/Mn-1991-D410ht
0.076,0.25,1.72,0.005,0.008,0.0405,0.0025,0.0086,170.0,21.0,1.0,200.0,250.0,14.0,-0.2073229482061636,-0.21185810261158045,0.07285405603462539,0.0605,-0.2297418848531551,0.0005,0.0005,0.0005,-0.010770009722517944,0.0025253349010303343,0.01716344897649584,589.0,650.0,21.6,75.0,-20.35377380172016,54.86614372011362,195.7950712375389,-61.24301986737936,-10.206408337042351,187.0058042636323,0.0,1,0,Evans-V/Mn-1991-D605aw
0.076,0.25,1.72,0.005,0.008,0.0405,0.0025,0.0086,170.0,21.0,1.0,200.0,0.0,0.0,-0.04981711346026796,-3.31828861637484,-0.20480253455923975,0.0605,-0.27539408563511475,0.0005,0.0005,0.0005,0.0036438698029416603,0.020800997608318425,0.009529235450054917,528.3344325244892,554.7219201577702,30.5168447289493,79.62436354906116,-64.0,100.0,326.2053355331766,-6.947907494698679,19.12290825455755,87.70028277486001,0.0,1,0,Evans-V/Mn-1991-D605awch
0.076,0.25,1.72,0.005,0.008,0.0405,0.0025,0.0086,170.0,21.0,1.0,200.0,580.0,2.0,0.5838998133661593,-1.5435708921788036,0.8691292327934321,0.0605,-0.2376105920752074,0.0005,0.0005,0.0005,0.011348344696168244,-0.0064410672178967735,0.0046553375959081655,521.0,597.0,24.4,74.0,-44.0,100.0,254.6274334787245,42.46024512212354,5.1079837681282845,52.707333814811825,0.0,1,0,Evans-V/Mn-1991-D605ht
0.08,0.26,1.74,0.007,0.008,0.0411,0.0025,0.009,170.0,21.0,1.0,200.0,250.0,14.0,0.25221705224022783,5.201510431985289,0.9106428631444162,0.083,0.21911545731614746,0.0005,0.0005,0.0005,0.015174294871928647,0.019519722488601905,-0.009103124970617226,639.0,681.0,19.6,71.9,-49.94794232332677,43.00482388981149,261.0091665393145,-18.42840741844892,0.2348648159282014,107.56073377666051,0.0,1,0,Evans-V/Mn-1991-D830aw
0.08,0.26,1.74,0.007,0.008,0.0411,0.0025,0.009,170.0,21.0,1.0,200.0,0.0,0.0,-0.7252321227174181,2.235996923415053,-0.18770928846937684,0.083,-0.12974362599420267,0.0005,0.0005,0.0005,0.008687347885961465,-0.0015211371387523287,0.031045020521193976,521.1061657023346,606.4045625062404,26.77573328097449,78.98657405502395,-61.0,100.0,258.78685523259253,-3.6624811688637973,16.730206806420576,91.5517938438812,0.0,1,0,Evans-V/Mn-1991-D830awch
0.08,0.26,1.74,0.007,0.008,0.0411,0.0025,0.009,170.0,21.0,1.0,200.0,580.0,2.0,1.0093182698262753,0.5967377609951006,0.44334198828816734,0.083,0.4905215403013956,0.0005,0.0005,0.0005,-0.0039311581322376095,-0.0147434890586129,0.013451339352964341,570.0,647.0,24.0,74.0,-71.69541427269137,-47.64542021775203,268.9778565159578,47.987185391164154,53.4122043129587,-12.734681447052814,0.0,1,0,Evans-V/Mn-1991-D830ht
0.073,0.35,0.64,0.005,0.004,0.0428,0.0038,0.0077,170.0,21.0,1.0,200.0,250.0,14.0,0.026182668291218347,-2.5042194488425826,-0.59727482624205,0.0003,0.44236200920878493,0.0005,0.0005,0.0005,0.001263276522860391,0.0029001565607386162,0.0049793244708963924,402.0,494.0,33.3,77.5,-4.07866856301332,178.5266371382288,226.87103750968043,60.118320971441975,-8.69442592316209,52.598224953625504,0.0,1,0,Evans-Nb/Mn-1991-A<5aw
0.073,0.35,0.64,0.005,0.004,0.0428,0.0038,0.0077,170.0,21.0,1.0,200.0,0.0,0.0,1.5001456033636422,2.0664980075484034,0.8569465930315593,0.0003,-0.35148662271761766,0.0005,0.0005,0.0005,0.00016964452438742966,0.005527942403734449,0.0010193675632967462,383.07894833653734,559.7286955654536,33.90139479443948,70.01784209209644,-45.0,100.0,164.89056192836517,47.0,27.0,26.0,0.0,1,0,Evans-Nb/Mn-1991-A<5awch
